host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"ad.apps.fm","https://hackerone.com/yahoo","security@yahooinc.com","ad.apps.fm/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"adn.fm","","security@bitly.com","adn.fm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ar.player.fm","","security@player.fm support@player.fm","ar.player.fm/.well-known/security.txt","","","","","en"
"ar.player.fm","","security@player.fm support@player.fm","ar.player.fm/security.txt","","","","","en"
"attacksurface.supportingcast.fm","","sc-security@slate.com","attacksurface.supportingcast.fm/.well-known/security.txt","","","","","en"
"automagic.fm","https://hackerone.com/automattic/reports/new","","automagic.fm/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"books.supportingcast.fm","","sc-security@slate.com","books.supportingcast.fm/.well-known/security.txt","","","","","en"
"cloudutil.player.fm","","security@player.fm support@player.fm","cloudutil.player.fm/security.txt","","","","","en"
"criticalfrequency.supportingcast.fm","","sc-security@slate.com","criticalfrequency.supportingcast.fm/.well-known/security.txt","","","","","en"
"da.player.fm","","security@player.fm support@player.fm","da.player.fm/.well-known/security.txt","","","","","en"
"da.player.fm","","security@player.fm support@player.fm","da.player.fm/security.txt","","","","","en"
"danny.supportingcast.fm","","sc-security@slate.com","danny.supportingcast.fm/.well-known/security.txt","","","","","en"
"de.player.fm","","security@player.fm support@player.fm","de.player.fm/.well-known/security.txt","","","","","en"
"de.player.fm","","security@player.fm support@player.fm","de.player.fm/security.txt","","","","","en"
"devmode.fm","","andrew@nystudio107.com","devmode.fm/security.txt","","","https://devmode.fm/security-policy","https://devmode.fm/pgp-key.txt",""
"dex.fm","https://hackerone.com/automattic/reports/new","","dex.fm/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"duncdon.supportingcast.fm","","sc-security@slate.com","duncdon.supportingcast.fm/.well-known/security.txt","","","","","en"
"el.player.fm","","security@player.fm support@player.fm","el.player.fm/.well-known/security.txt","","","","","en"
"el.player.fm","","security@player.fm support@player.fm","el.player.fm/security.txt","","","","","en"
"empire.supportingcast.fm","","sc-security@slate.com","empire.supportingcast.fm/.well-known/security.txt","","","","","en"
"es.player.fm","","security@player.fm support@player.fm","es.player.fm/.well-known/security.txt","","","","","en"
"es.player.fm","","security@player.fm support@player.fm","es.player.fm/security.txt","","","","","en"
"fa.player.fm","","security@player.fm support@player.fm","fa.player.fm/.well-known/security.txt","","","","","en"
"fascinated.fm","https://hackerone.com/automattic/reports/new","","fascinated.fm/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"fi.player.fm","","security@player.fm support@player.fm","fi.player.fm/security.txt","","","","","en"
"fr.player.fm","","security@player.fm support@player.fm","fr.player.fm/.well-known/security.txt","","","","","en"
"fr.player.fm","","security@player.fm support@player.fm","fr.player.fm/security.txt","","","","","en"
"gatorsbreakdown.supportingcast.fm","","sc-security@slate.com","gatorsbreakdown.supportingcast.fm/.well-known/security.txt","","","","","en"
"goat.supportingcast.fm","","sc-security@slate.com","goat.supportingcast.fm/.well-known/security.txt","","","","","en"
"google.fm","https://g.co/vulnz","security@google.com","google.fm/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"gra.fm","","bug-notification@bauermedia.com issue@rmf.fm","gra.fm/security.txt","","","https://www.rmf.fm/security-policy.txt","","en, pl"
"he.player.fm","","security@player.fm support@player.fm","he.player.fm/.well-known/security.txt","","","","","en"
"he.player.fm","","security@player.fm support@player.fm","he.player.fm/security.txt","","","","","en"
"help.captivate.fm","https://bugcrowd.com/intercom","security@intercom.com","help.captivate.fm/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"hi.player.fm","","security@player.fm support@player.fm","hi.player.fm/.well-known/security.txt","","","","","en"
"hi.player.fm","","security@player.fm support@player.fm","hi.player.fm/security.txt","","","","","en"
"hu.player.fm","","security@player.fm support@player.fm","hu.player.fm/.well-known/security.txt","","","","","en"
"hu.player.fm","","security@player.fm support@player.fm","hu.player.fm/security.txt","","","","","en"
"id.player.fm","","security@player.fm support@player.fm","id.player.fm/.well-known/security.txt","","","","","en"
"id.player.fm","","security@player.fm support@player.fm","id.player.fm/security.txt","","","","","en"
"ihr.fm","","security@bitly.com","ihr.fm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"it.player.fm","","security@player.fm support@player.fm","it.player.fm/.well-known/security.txt","","","","","en"
"it.player.fm","","security@player.fm support@player.fm","it.player.fm/security.txt","","","","","en"
"ja.player.fm","","security@player.fm support@player.fm","ja.player.fm/.well-known/security.txt","","","","","en"
"ja.player.fm","","security@player.fm support@player.fm","ja.player.fm/security.txt","","","","","en"
"ko.player.fm","","security@player.fm support@player.fm","ko.player.fm/.well-known/security.txt","","","","","en"
"mf.awa.fm","","security@bitly.com","mf.awa.fm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mirchi.fm","https://hackerone.com/automattic/reports/new","","mirchi.fm/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"ms.player.fm","","security@player.fm support@player.fm","ms.player.fm/.well-known/security.txt","","","","","en"
"ms.player.fm","","security@player.fm support@player.fm","ms.player.fm/security.txt","","","","","en"
"mscbd.fm","","security@bitly.com","mscbd.fm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"newbooksnetwork.supportingcast.fm","","sc-security@slate.com","newbooksnetwork.supportingcast.fm/.well-known/security.txt","","","","","en"
"nl.player.fm","","security@player.fm support@player.fm","nl.player.fm/.well-known/security.txt","","","","","en"
"nl.player.fm","","security@player.fm support@player.fm","nl.player.fm/security.txt","","","","","en"
"no.player.fm","","security@player.fm support@player.fm","no.player.fm/.well-known/security.txt","","","","","en"
"no.player.fm","","security@player.fm support@player.fm","no.player.fm/security.txt","","","","","en"
"nothingmuchhappens.supportingcast.fm","","sc-security@slate.com","nothingmuchhappens.supportingcast.fm/.well-known/security.txt","","","","","en"
"omny.fm","","﻿security@omnystudio.com","omny.fm/.well-known/security.txt","","","https://omnystudio.com/policies/security","","en"
"pl.player.fm","","security@player.fm support@player.fm","pl.player.fm/.well-known/security.txt","","","","","en"
"pl.player.fm","","security@player.fm support@player.fm","pl.player.fm/security.txt","","","","","en"
"player.fm","","security@player.fm support@player.fm","player.fm/.well-known/security.txt","","","","","en"
"player.fm","","security@player.fm support@player.fm","player.fm/security.txt","","","","","en"
"pt.player.fm","","security@player.fm support@player.fm","pt.player.fm/.well-known/security.txt","","","","","en"
"pt.player.fm","","security@player.fm support@player.fm","pt.player.fm/security.txt","","","","","en"
"rmf.fm","","bug-notification@bauermedia.com issue@rmf.fm","rmf.fm/security.txt","","","https://www.rmf.fm/security-policy.txt","","en, pl"
"ru.player.fm","","security@player.fm support@player.fm","ru.player.fm/.well-known/security.txt","","","","","en"
"ru.player.fm","","security@player.fm support@player.fm","ru.player.fm/security.txt","","","","","en"
"rule.fm","","contact@geniusgeeks.com","rule.fm/security.txt","","","","https://geniusgeeks.com/pgp-key.txt",""
