host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"adap.tv","https://hackerone.com/yahoo","security@yahooinc.com","adap.tv/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"appday.tv","https://www.totaljs.com/contact/","support@totaljs.com","appday.tv/.well-known/security.txt","","","","",""
"combster.tv","","info@spectroom.com polasekf@outlook.com","combster.tv/.well-known/security.txt","","","","",""
"currenttime.tv","","abuse@rferl.org","currenttime.tv/.well-known/security.txt","","","https://www.rferl.org/.well-known/RFERL_Responsible_Disclosure_Policy.pdf","","cs en,"
"film.tv","","security@emgag.com","film.tv/.well-known/security.txt","","","","https://www.emgag.com/security.pgp-key.txt","en,de"
"genero.tv","","security@genero.com","genero.tv/.well-known/security.txt","","","","","en"
"help.lemonade.tv","https://bugcrowd.com/intercom","security@intercom.com","help.lemonade.tv/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"nyheder.tv2.dk","","security@tv2.dk","nyheder.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"nyhederne.tv2.dk","","security@tv2.dk","nyhederne.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"plex.tv","","security@plex.tv","plex.tv/.well-known/security.txt","","","https://support.plex.tv/articles/reporting-security-issues/","https://plex-security.s3.amazonaws.com/plex-security-public-key.asc","en"
"programme.tv","","web-security@prismamedia.com","programme.tv/.well-known/security.txt","","","","",""
"pub.tv2.no","","security@tv2.no","pub.tv2.no/.well-known/security.txt","","https://jobb.tv2.no/digital","","","en, nb-NO"
"pub.tv2.no","","security@tv2.no","pub.tv2.no/security.txt","","https://jobb.tv2.no/digital","","","en, nb-NO"
"sport.tv2.dk","","security@tv2.dk","sport.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"sporten.tv2.dk","","security@tv2.dk","sporten.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"sumo.tv2.no","","security@tv2.no","sumo.tv2.no/.well-known/security.txt","","https://jobb.tv2.no/digital","","","en, nb-NO"
"tv.tv2.dk","","security@tv2.dk","tv.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"twit.tv","https://twit.tv/about/contact","","twit.tv/.well-known/security.txt","","","","https://twit.tv/pgp-key.txt",""
"underholdning.tv2.dk","","security@tv2.dk","underholdning.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"waipu.tv","","security@exaring.de","waipu.tv/.well-known/security.txt","","https://www.exaring.de/#karriere","","","en,de"
