host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"adp.ph","","﻿vulnerabilityreporting@ADP.com","adp.ph/.well-known/security.txt","","https://jobs.adp.com/","https://www.adp.com/about-adp/data-security.aspx","","en"
"archive.ph","","security@archive.is","archive.ph/security.txt","","","","",""
"at.olx.ph","","security@bitly.com","at.olx.ph/security.txt","","","","https://bitly.com/security_pgp.txt",""
"bmw.com.ph","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.com.ph/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bukas.ph","","security@erudifi.com","bukas.ph/security.txt","","","","https://bukas.ph/pgp-key.txt","en"
"cashcat.ph","","security@cashcat.ph","cashcat.ph/.well-known/security.txt","","","","https://cashcat.ph/pgp-key.txt","en"
"coo.ph","","security@bitly.com","coo.ph/security.txt","","","","https://bitly.com/security_pgp.txt",""
"downdetector.ph","","security@downdetector.com security@ookla.com","downdetector.ph/.well-known/security.txt","","https://www.ookla.com/about/careers","","","en"
"e-tesda.gov.ph","https://moodle.org/security/report/","","e-tesda.gov.ph/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"eclass.adzu.edu.ph","https://moodle.org/security/report/","","eclass.adzu.edu.ph/security.txt","https://moodle.org/security/","","https://moodledev.io/general/development/process/security","","en"
"en.yelp.com.ph","https://hackerone.com/yelp","","en.yelp.com.ph/.well-known/security.txt","","https://www.yelp.careers/us/en/c/engineering-jobs","https://hackerone.com/yelp?view_policy=true","",""
"expedia.com.ph","","RespDisc@expedia.com","expedia.com.ph/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"fil.yelp.com.ph","https://hackerone.com/yelp","","fil.yelp.com.ph/.well-known/security.txt","","https://www.yelp.careers/us/en/c/engineering-jobs","https://hackerone.com/yelp?view_policy=true","",""
"garnier.com.ph","https://vdp.loreal.com","bugbounty@loreal.com","garnier.com.ph/.well-known/security.txt","","","","","en"
"google.com.ph","https://g.co/vulnz","security@google.com","google.com.ph/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"headandshoulders.ph","https://hackerone.com/proctergamble","","headandshoulders.ph/.well-known/security.txt","https://hackerone.com/proctergamble/thanks","","","",""
"hostinger.ph","https://hackerone.com/5093805e-4e52-474b-ba7f-5c04a7ba10e7/embedded_submissions/new<br>","security@hostinger.com<br>","hostinger.ph/.well-known/security.txt","","","https://www.hostinger.com/responsible-disclosure-policy","",""
"lorealparis.com.ph","https://vdp.loreal.com","bugbounty@loreal.com","lorealparis.com.ph/.well-known/security.txt","","","","","en"
"m.youtube.com.ph","https://g.co/vulnz","security@google.com","m.youtube.com.ph/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.ph","https://g.co/vulnz","security@google.com","m.youtube.ph/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"maybelline.com.ph","https://vdp.loreal.com","bugbounty@loreal.com","maybelline.com.ph/.well-known/security.txt","","","","","en"
"michaelpage.com.ph","","socREMOVETHIS@page.com","michaelpage.com.ph/.well-known/security.txt","","","","",""
"myportal.upou.edu.ph","https://moodle.org/security/report/","","myportal.upou.edu.ph/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"neuvoo.com.ph","","raed@neuvoo.com","neuvoo.com.ph/security.txt","","","","",""
"nivea.ph","https://soc.beiersdorf.com","security@beiersdorf.com","nivea.ph/.well-known/security.txt","","","https://soc.beiersdorf.com/disclosurepolicy.html","https://soc.beiersdorf.com/PGPKeys/disclosure-pgp.asc","en,de"
"nwsym.ph","","security@bitly.com","nwsym.ph/security.txt","","","","https://bitly.com/security_pgp.txt",""
"olay.com.ph","https://hackerone.com/proctergamble","","olay.com.ph/.well-known/security.txt","https://hackerone.com/proctergamble/thanks","","","",""
"phontogra.ph","https://hackerone.com/automattic/reports/new","","phontogra.ph/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"radio.org.ph","","security@instant.audio","radio.org.ph/.well-known/security.txt","","","","","en"
"safeguard.ph","https://hackerone.com/proctergamble","","safeguard.ph/.well-known/security.txt","https://hackerone.com/proctergamble/thanks","","","",""
"shopify.com.ph","https://www.shopify.com/security-response","security@shopify.com","shopify.com.ph/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"ubuy.com.ph","","om@ubuy.com","ubuy.com.ph/security.txt","","","","",""
"uvle.upd.edu.ph","https://moodle.org/security/report/","","uvle.upd.edu.ph/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"vicks.com.ph","https://hackerone.com/proctergamble","","vicks.com.ph/.well-known/security.txt","https://hackerone.com/proctergamble/thanks","","","",""
"yahoo.com.ph","https://hackerone.com/yahoo","security@yahooinc.com","yahoo.com.ph/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"yelp.com.ph","https://hackerone.com/yelp","","yelp.com.ph/.well-known/security.txt","","https://www.yelp.careers/us/en/c/engineering-jobs","https://hackerone.com/yelp?view_policy=true","",""
"youtube.com.ph","https://g.co/vulnz","security@google.com","youtube.com.ph/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.ph","https://g.co/vulnz","security@google.com","youtube.ph/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"yugatech.ph","","security@bitly.com","yugatech.ph/security.txt","","","","https://bitly.com/security_pgp.txt",""
