host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"aalst.be","","infosec@aalst.be","aalst.be/.well-known/security.txt","","","https://www.aalst.be/infofiche/responsible-disclosure","https://www.aalst.be/.well-known/infosec_at_aalst.be_pgp_pubkey.txt",""
"antp.be","","contact@antp.be","antp.be/security.txt","","","","",""
"base.be","","cybersecurity@telenetgroup.be","base.be/.well-known/security.txt","","","","  GPG Use below email emails: encrypt if key mentioned public send sensitive/Confidential the to wish you","EN,NL,FR"
"belvue.be","","helpdesk@webdoos.be","belvue.be/security.txt","","","https://www.belvue.be/en/security-policy","https://www.belvue.be/en/pgp-key.txt",""
"bitsoflove.be","","user@example.com","bitsoflove.be/security.txt","","","//www.bitsoflove.be/security-policy","//www.bitsoflove.be/pgp-key.txt",""
"blog.rawcinemashop.be","https://hackerone.com/automattic/reports/new","","blog.rawcinemashop.be/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"blog.rootshell.be","https://xameco.net/security-contact.html tel:+32-10-870191","csirt(at)xameco(dot)net","blog.rootshell.be/.well-known/security.txt","","","","https://github.com/xme/pgp","en, fr, nl"
"blog.rootshell.be","https://xameco.net/security-contact.html tel:+32-10-870191","csirt(at)xameco(dot)net","blog.rootshell.be/security.txt","","","","https://github.com/xme/pgp","en, fr, nl"
"blog.theoakbrewery.be","https://hackerone.com/automattic/reports/new","","blog.theoakbrewery.be/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"corsi.bertuzziraffaella.it","https://moodle.org/security/report/","","corsi.bertuzziraffaella.it/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"covidsafe.be","","web@weareantenna.be","covidsafe.be/security.txt","","","https://covidsafe.be/nl/security-policy","https://covidsafe.be/nl/pgp-key.txt",""
"cozmix.be","","user@example.com","cozmix.be/security.txt","","","https://platform.parcours.cloud/security-policy","https://platform.parcours.cloud/pgp-key.txt",""
"cultuurnet.be","","user@example.com","cultuurnet.be/security.txt","","","https://www.publiq.be/nl/security-policy","https://www.publiq.be/nl/pgp-key.txt",""
"dagelijksekost.een.be","","infosec@vrt.be","dagelijksekost.een.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"dailybits.be","https://twitter.com/dailybits","security@dailybits.be","dailybits.be/.well-known/security.txt","","","","",""
"dekoninck.be","","dieter@diewy.be","dekoninck.be/security.txt","","","https://www.dekoninck.be/nl/security-policy","https://www.dekoninck.be/nl/pgp-key.txt",""
"designmuseumgent.be","","webmaster@the-craft.be","designmuseumgent.be/security.txt","","","https://www.designmuseumgent.be/security-policy","https://www.designmuseumgent.be/pgp-key.txt",""
"digital-commerce.be","https://moodle.org/security/report/","","digital-commerce.be/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"dnsbelgium.be","","csirt@dnsbelgium.be?subject=rdp_dnsbelgium.be","dnsbelgium.be/.well-known/security.txt","","","https://www.dnsbelgium.be/responsible-disclosure-policy","https://www.dnsbelgium.be/.well-known/pgp-key.txt","en, fr nl,"
"festivalbrassband.be","","tech@webador.com","festivalbrassband.be/.well-known/security.txt","","https://www.webador.com/jobs","","","en, nl"
"filmfestival.be","","user@example.com","filmfestival.be/security.txt","","","https://www.filmfestival.be/nl/security-policy","https://www.filmfestival.be/nl/pgp-key.txt",""
"fotomuseum.be","","spacecom@lunar.be","fotomuseum.be/security.txt","","","https://fomu.be/security-policy","https://fomu.be/pgp-key.txt",""
"gettyimages.be","","security@gettyimages.com","gettyimages.be/.well-known/security.txt","","","","",""
"gettyimages.be","","security@gettyimages.com","gettyimages.be/security.txt","","","","",""
"google.be","https://g.co/vulnz","security@google.com","google.be/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"help.beacon.by","https://bugcrowd.com/intercom","security@intercom.com","help.beacon.by/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"iodeweb1.vliz.be","","abuse@vliz.be","iodeweb1.vliz.be/.well-known/security.txt","","","","",""
"ironpeak.be","","hello@ironpeak.be","ironpeak.be/.well-known/security.txt","https://ironpeak.be/.well-known/security-ack.txt","","","","en"
"kalender.gebroedersvercammen.be","","security@supersaas.com","kalender.gebroedersvercammen.be/.well-known/security.txt","","","https://www.supersaas.com/info/disclosure_policy","","en"
"klara.be","","infosec@vrt.be","klara.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"leuven.be","","security@leuven.be","leuven.be/.well-known/security.txt","","","","https://www.leuven.be/security_pgp-key.txt","en, nl"
"leuvenmindgate.be","","user@example.com","leuvenmindgate.be/security.txt","","","https://www.leuvenmindgate.be/security-policy","https://www.leuvenmindgate.be/pgp-key.txt",""
"lifewatch.be","","abuse@vliz.be","lifewatch.be/.well-known/security.txt","","","","",""
"mnm.be","","infosec@vrt.be","mnm.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"museabrugge.be","","info@glue.be","museabrugge.be/security.txt","","","https://www.museabrugge.be/security-policy","https://www.museabrugge.be/pgp-key.txt",""
"mv.be","","admin+belorta@lunar.be","mv.be/security.txt","","","https://belorta.be/security-policy","https://belorta.be/pgp-key.txt",""
"nbb.be","Disclosure Responsible Security issue","servicedesk@nbb.be","nbb.be/.well-known/security.txt","","https://jobs.nbb.be","","",""
"octopus.be","","robin@pongping.studio","octopus.be/security.txt","","","https://www.octopus.be/nl/security-policy","https://www.octopus.be/nl/pgp-key.txt",""
"openwervendag.be","","info@glue.be","openwervendag.be/security.txt","","","https://openwervendag.be/security-policy","https://openwervendag.be/pgp-key.txt",""
"projectgentsintpieters.be","","user@example.com","projectgentsintpieters.be/security.txt","","","https://www.projectgentsintpieters.be/security-policy","https://www.projectgentsintpieters.be/pgp-key.txt",""
"proximus.be","","csirt@proximus.be","proximus.be/security.txt","","","","https://www.proximus.be/CSIRT_PGP_Public_Key.txt","en"
"pukkelpop.be","","security@inventis.be","pukkelpop.be/.well-known/security.txt","","","","",""
"radio1.be","","infosec@vrt.be","radio1.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"rtbf.be","","gr_irtbf_it_kernel@rtbf.be","rtbf.be/security.txt","","http://emploi.rtbf.be/index.aspx","https://www.rtbf.be/cgu/","",""
"rtlplay.be","","website-security@m6web.fr","rtlplay.be/.well-known/security.txt","","","","",""
"rtlplay.be","","website-security@m6web.fr","rtlplay.be/security.txt","","","","",""
"scarmarbin.be","","abuse@vliz.be","scarmarbin.be/.well-known/security.txt","","","","",""
"shop.berner.eu","","security@berner-group.com","shop.berner.eu/.well-known/security.txt","","","","",""
"sporza.be","","infosec@vrt.be","sporza.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://sporza.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"stamgent.be","","user@example.com","stamgent.be/security.txt","","","https://stamgent.be/nl_be/security-policy","https://stamgent.be/nl_be/pgp-key.txt",""
"stubru.be","","infosec@vrt.be","stubru.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"uclouvain.be","","ussi@uclouvain.be","uclouvain.be/.well-known/security.txt","","","","","fr,en"
"uclouvain.be","","ussi@uclouvain.be","uclouvain.be/security.txt","","","","","fr,en"
"uitgeverijvrijdag.be","","tech@webador.com","uitgeverijvrijdag.be/.well-known/security.txt","","https://www.webador.com/jobs","","","en, nl"
"vdab.be","","security@vdab.be","vdab.be/.well-known/security.txt","https://www.vdab.be/responsible-disclosure","","https://www.vdab.be/responsible-disclosure","https://www.vdab.be/varia/508218DB06D5F4298C4E2B950A25F4F901C27B60.asc","en nl,"
"vic.demuzere.be","","vic@demuzere.be","vic.demuzere.be/.well-known/security.txt","","","","https://vic.demuzere.be/pgp/vic-demuzere.asc",""
"visitleuven.be","","security@leuven.be","visitleuven.be/.well-known/security.txt","","","","https://www.leuven.be/security_pgp-key.txt","en, nl"
"vlaamsekunstcollectie.be","","user@example.com","vlaamsekunstcollectie.be/security.txt","","","https://vlaamsekunstcollectie.be/security-policy","https://vlaamsekunstcollectie.be/pgp-key.txt",""
"vliz.be","","abuse@vliz.be","vliz.be/.well-known/security.txt","","","","",""
"vrt.be","","infosec@vrt.be","vrt.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"worldsoundtrackawards.be","","user@example.com","worldsoundtrackawards.be/security.txt","","","https://www.worldsoundtrackawards.com/security-policy","https://www.worldsoundtrackawards.com/pgp-key.txt",""
"youtube.be","https://g.co/vulnz","security@google.com","youtube.be/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"zeus.ugent.be","","admin@zeus.ugent.be","zeus.ugent.be/.well-known/security.txt","","","https://git.zeus.gent/bestuur/drive/-/blob/master/varia/responsible_disclosure_policy_nl.md","","nl,en"
