host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"1968.rozhlas.cz","","internet@rozhlas.cz jan.pospisil@rozhlas.cz","1968.rozhlas.cz/.well-known/security.txt","","","","",""
"1968.rozhlas.cz","","internet@rozhlas.cz jan.pospisil@rozhlas.cz","1968.rozhlas.cz/security.txt","","","","",""
"1968.rozhlas.cz","","internet@rozhlas.cz","1968.rozhlas.cz/security.txt","","","","",""
"602.cz","https://www.solidpixels.net/cs/kontakt https://www.solidpixels.net/en/contact","security@solidpixels.net","602.cz/.well-known/security.txt","","","","https://www.solidpixels.net/pgp-key.txt",""
"accelapps.cz","https://www.solidpixels.net/cs/kontakt https://www.solidpixels.net/en/contact","security@solidpixels.net","accelapps.cz/.well-known/security.txt","","","","https://www.solidpixels.net/pgp-key.txt",""
"affilbox.cz","","info@affilbox.cz ja@ondrejmartinek.cz jsem@jaroslavjanicek.cz","affilbox.cz/security.txt","","","","","cs en,"
"affilbox.cz","","info@affilbox.cz ja@ondrejmartinek.cz jsem@jaroslavjanicek.cz","affilbox.cz/security.txt","","","","","cs en,"
"airbank.cz","","bugreport@airbank.cz security@siteone.cz web@airbank.cz","airbank.cz/.well-known/security.txt","","","","","cs,sk,en"
"airbank.cz","","bugreport@airbank.cz security@siteone.cz web@airbank.cz","airbank.cz/security.txt","","","","","cs,sk,en"
"airbank.cz","","bugreport@airbank.cz security@siteone.cz web@airbank.cz","airbank.cz/security.txt","","","","","cs,sk,en"
"akcentacz.cz","","cms@animato.cz  info@akcenta.eu","akcentacz.cz/.well-known/security.txt","","","","",""
"akcentacz.cz","","cms@animato.cz  info@akcenta.eu","akcentacz.cz/security.txt","","","","",""
"akcentacz.cz","","cms@animato.cz  info@akcenta.eu","akcentacz.cz/.well-known/security.txt","","","","",""
"allforpower.cz","","podpora@railsformers.com","allforpower.cz/.well-known/security.txt","","","","",""
"allforpower.cz","","podpora@railsformers.com","allforpower.cz/.well-known/security.txt","","","","",""
"alza.cz","  https://www.alza.cz/kontakt/ostatni.htm?qgid=66&qid=316 tel:+420 004  725 872","﻿security@alza.cz","alza.cz/.well-known/security.txt","","","","","cs, en"
"alza.cz","  https://www.alza.cz/kontakt/ostatni.htm?qgid=66&qid=316 tel:+420 004  725 872","﻿security@alza.cz","alza.cz/.well-known/security.txt","","","","","cs, en"
"anecopardubice.cz","","error@bohemiasoft.com","anecopardubice.cz/security.txt","","","","",""
"anecopardubice.cz","","error@bohemiasoft.com","anecopardubice.cz/security.txt","","","","",""
"anobudelip.cz","","security@fg.cz","anobudelip.cz/.well-known/security.txt","","","","https://www.fg.cz/pgp.asc","cs, en"
"anobudelip.cz","","security@fg.cz","anobudelip.cz/.well-known/security.txt","","","","https://www.fg.cz/pgp.asc","cs, en"
"apha.cz","","adam@laita.cz","apha.cz/.well-known/security.txt","","","","","cs, en"
"apha.cz","","adam@laita.cz","apha.cz/.well-known/security.txt","","","","","cs, en"
"api.stream.cz","","csirt@firma.seznam.cz","api.stream.cz/.well-known/security.txt","","","","https://keys.openpgp.org/vks/v1/by-fingerprint/FDB7C0776C9D86E7B30008739C2D1A03A9CCD7EB","cs, en, sk"
"api.stream.cz","","csirt@firma.seznam.cz","api.stream.cz/security.txt","","","","https://keys.openpgp.org/vks/v1/by-fingerprint/FDB7C0776C9D86E7B30008739C2D1A03A9CCD7EB","cs, en, sk"
"api.stream.cz","","csirt@firma.seznam.cz","api.stream.cz/security.txt","","","","https://keys.openpgp.org/vks/v1/by-fingerprint/FDB7C0776C9D86E7B30008739C2D1A03A9CCD7EB","cs, en, sk"
"arachnology.cz","tel:+420604773745","webmaster@arachnology.cz","arachnology.cz/.well-known/security.txt","","","","","cs, en"
"arachnology.cz","tel:+420604773745","webmaster@arachnology.cz","arachnology.cz/security.txt","","","","","cs, en"
"arachnology.cz","tel:+420604773745","webmaster@arachnology.cz","arachnology.cz/.well-known/security.txt","","","","","cs, en"
"b-m.cz","https://www.benes-michl.cz/#kontakt https://www.messenger.com/t/97237158518","support@b-m.cz","b-m.cz/security.txt","","https://www.benes-michl.cz/kariera/","","",""
"b-m.cz","https://www.benes-michl.cz/#kontakt https://www.messenger.com/t/97237158518","support@b-m.cz","b-m.cz/security.txt","","https://www.benes-michl.cz/kariera/","","",""
"benes-michl.cz","https://www.benes-michl.cz/#kontakt https://www.messenger.com/t/97237158518","support@b-m.cz","benes-michl.cz/security.txt","","https://www.benes-michl.cz/kariera/","","",""
