host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"brunel.ac.uk","﻿https://www.brunel.ac.uk/about/administration/vulnerability-reporting","","brunel.ac.uk/.well-known/security.txt","","","https://www.brunel.ac.uk/about/administration/vulnerability-reporting","",""
"cit.ac","","security@bitly.com","cit.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cultm.ac","","security@bitly.com","cultm.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"dan.budi.ac","https://hackerone.com/automattic/reports/new","","dan.budi.ac/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"dynatr.ac","","security@bitly.com","dynatr.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"edin.ac","","security@bitly.com","edin.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"elearn.usp.ac.fj","https://moodle.org/security/report/","","elearn.usp.ac.fj/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"elearning.rp.ac.rw","https://moodle.org/security/report/","","elearning.rp.ac.rw/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"fondul.ac","","security@bitly.com","fondul.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gla.ac","","security@bitly.com","gla.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.ac","https://g.co/vulnz","security@google.com","google.ac/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hw.ac.uk","","hwcert@hw.ac.uk","hw.ac.uk/.well-known/security.txt","","","/security.txt HTTP/1.1  https://www.hw.ac.uk/vulnerability-reporting https://www.hw.ac.uk/vulnerability-reportingGET","",""
"lancaster.ac.uk","","breach-notification@lancaster.ac.uk","lancaster.ac.uk/.well-known/security.txt","","","","",""
"mottm.ac","","security@bitly.com","mottm.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mycaa.caa.ac.zw","https://moodle.org/security/report/","","mycaa.caa.ac.zw/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"newer.ac","","security@bitly.com","newer.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"rdg.ac","","security@bitly.com","rdg.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"resilienceacademy.ac.tz","","security@utu.fi","resilienceacademy.ac.tz/.well-known/security.txt","https://security.utu.fi/acknowledgements.html","","","",""
"shef.ac","","security@bitly.com","shef.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"southampton.ac.uk","","infosec@soton.ac.uk","southampton.ac.uk/security.txt","","","","","en"
"store.rdg.ac","","security@bitly.com","store.rdg.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"syn.ac","","security@bitly.com","syn.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"twd.ac","","security@bitly.com","twd.ac/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ucl.ac.uk","https://www.ucl.ac.uk/information-security/contact-us","","ucl.ac.uk/.well-known/security.txt","","","","https://www.ucl.ac.uk/cert/pgp/cert.asc","en"
"uwtsd.ac.uk","","web@uwtsd.ac.uk","uwtsd.ac.uk/security.txt","","","","",""
"uzweb.uz.ac.zw","https://moodle.org/security/report/","","uzweb.uz.ac.zw/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"waikato.ac.nz","","it-security@waikato.ac.nz","waikato.ac.nz/.well-known/security.txt","","","","https://pgp.mit.edu/pks/lookup?op=get&search=0xE80C442CF8495CCD",""
"warwick.ac.uk","https://warwick.ac.uk/itss","CSIIRT@warwick.ac.uk","warwick.ac.uk/.well-known/security.txt","","","","https://warwick.ac.uk/itss/war-csiirt.asc",""
"www2.mmu.ac.uk","","infosecurity@mmu.ac.uk","www2.mmu.ac.uk/security.txt","","","","",""
"www2.warwick.ac.uk","https://warwick.ac.uk/itss","CSIIRT@warwick.ac.uk","www2.warwick.ac.uk/.well-known/security.txt","","","","https://warwick.ac.uk/itss/war-csiirt.asc",""
