host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"alt.jotfor.ms","https://www.jotform.com/bug-bounty/","","alt.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"alu.ms","","security@bitly.com","alu.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ana.ms","","security@bitly.com","ana.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"bv.ms","","security@bitly.com","bv.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cdn.jotfor.ms","https://www.jotform.com/bug-bounty/","","cdn.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"cdn01.jotfor.ms","https://www.jotform.com/bug-bounty/","","cdn01.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"cdn02.jotfor.ms","https://www.jotform.com/bug-bounty/","","cdn02.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"cdn03.jotfor.ms","https://www.jotform.com/bug-bounty/","","cdn03.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"epr.ms","","security@bitly.com","epr.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ept.ms","","security@bitly.com","ept.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"evl.ms","","security@evilmartians.com","evl.ms/security.txt","","https://evl.ms/obey","","https://keybase.io/yaroslav",""
"google.ms","https://g.co/vulnz","security@google.com","google.ms/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"iti.ms","","security@bitly.com","iti.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"lat.ms","","security@bitly.com","lat.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"max.jotfor.ms","https://www.jotform.com/bug-bounty/","","max.jotfor.ms/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"ml.ms","","security@bitly.com","ml.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mrkt.ms","","security@bitly.com","mrkt.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"nyti.ms","","security@bitly.com","nyti.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"outsyste.ms","","security@bitly.com","outsyste.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"rbl.ms","","security@bitly.com","rbl.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"seati.ms","","security@bitly.com","seati.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"sny.ms","","security@bitly.com","sny.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"social.yl.ms","","info@friendi.ca","social.yl.ms/.well-known/security.txt","","","https://friendi.ca/security-policy/","","en"
"status.appcenter.ms","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","status.appcenter.ms/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"vert.ms","","security@bitly.com","vert.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"wrc.ms","","security@bitly.com","wrc.ms/security.txt","","","","https://bitly.com/security_pgp.txt",""
"zr.ms","","security@hostingsecure.com","zr.ms/security.txt","","","","","en"
