host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"6abc.cm","","security@bitly.com","6abc.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"abt.cm","","security@bitly.com","abt.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"artnt.cm","","security@bitly.com","artnt.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"blnds.cm","","security@bitly.com","blnds.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"estee.cm","","security@bitly.com","estee.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"fk.cm","https://www.fark.com/farkback/error","","fk.cm/.well-known/security.txt","","","https://www.fark.com/farq/faq/#How_do_I_report_a_bug_or_a_security_issue?","",""
"fk.cm","https://www.fark.com/farkback/error","","fk.cm/security.txt","","","https://www.fark.com/farq/faq/#How_do_I_report_a_bug_or_a_security_issue?","",""
"google.cm","https://g.co/vulnz","security@google.com","google.cm/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hnz.cm","","security@bitly.com","hnz.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"hrd.cm","","security@bitly.com","hrd.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"monitor.cm","","security@bitly.com","monitor.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"muse.cm","","security@bitly.com","muse.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mz.cm","","security@bitly.com","mz.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"tibco.cm","","security@bitly.com","tibco.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ubuy.cm","","om@ubuy.com","ubuy.cm/security.txt","","","","",""
"wrd.cm","","security@bitly.com","wrd.cm/security.txt","","","","https://bitly.com/security_pgp.txt",""
"yahoo.cm","https://hackerone.com/yahoo","security@yahooinc.com","yahoo.cm/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
