host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"antena3.ro","","liviu.draghici@netvibes.ro","antena3.ro/security.txt","","","","",""
"asistenta.mero.ro","https://bugcrowd.com/intercom","security@intercom.com","asistenta.mero.ro/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"auto-bild.ro","","web.security@ringier.ro","auto-bild.ro/security.txt","","","","","en, ro"
"avantaje.ro","","web.security@ringier.ro","avantaje.ro/security.txt","","","","","en, ro"
"b-mall.ro","","dev@b-mall.ro","b-mall.ro/.well-known/security.txt","","","","","en, ro"
"bancatransilvania.ro","","cybersec@btrl.ro","bancatransilvania.ro/.well-known/security.txt","","mailto:recrutare@btrl.ro?subject=Security%20Opportunities","https://www.bancatransilvania.ro/en/responsible-disclosure-policy","https://keys.openpgp.org/vks/v1/by-fingerprint/2FE7655487047C4738D6A0E56F077A29C359A429","en, ro"
"bitdefender.ro","","bugbounty@bitdefender.com","bitdefender.ro/security.txt","https://www.bitdefender.com/site/view/bug-bounty-hall-of-fame.html","","https://www.bitdefender.com/bitdefender_vulnerability_disclosure_program.html","https://www.bitdefender.com/media/materials/bug_bounty/bugbounty_bitdefender.com_public.asc",""
"bmw.ro","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ro/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"camb.ro","","security@bitly.com","camb.ro/security.txt","","","","https://bitly.com/security_pgp.txt",""
"casapariurilor.ro","","fegpubsec@feg.eu","casapariurilor.ro/.well-known/security.txt","","","","","en"
"decathlon.ro","","security@decathlon.com","decathlon.ro/.well-known/security.txt","","https://recrutement.decathlon.fr/","","","en-fr"
"elle.ro","","web.security@ringier.ro","elle.ro/security.txt","","","","","en, ro"
"flashscore.ro","","security-txt-Vt7m3c@livesport.eu","flashscore.ro/security.txt","","","","","en"
"glami.ro","https://openbugbounty.org/bugbounty/GlamiBackstage/","devel@glami.cz","glami.ro/security.txt","","","","","cs, en"
"go.hasb.ro","","security@bitly.com","go.hasb.ro/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.ro","https://g.co/vulnz","security@google.com","google.ro/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"imobiliare.ro","","security@imobiliare.ro","imobiliare.ro/.well-known/security.txt","","","","","en, ro"
"infomusic.ro","","contact@infomusic.ro","infomusic.ro/security.txt","","","","",""
"libertatea.ro","","web.security@ringier.ro","libertatea.ro/security.txt","","","","","en, ro"
"libertateapentrufemei.ro","","web.security@ringier.ro","libertateapentrufemei.ro/security.txt","","","","","en, ro"
"mbist.ro","","security@bitly.com","mbist.ro/security.txt","","","","https://bitly.com/security_pgp.txt",""
"micon.ro","https://micon.ro/feedback","contact@micon.ro","micon.ro/.well-known/security.txt","","","","",""
"notino.ro","https://www.notino.com/contact/","security@notino.com","notino.ro/.well-known/security.txt","","https://jobs.notino.com/","https://www.notino.com/bug-bounty.html","","cs en,"
"retete.unica.ro","","web.security@ringier.ro","retete.unica.ro/security.txt","","","","","en, ro"
"senat.ro","","servere@senat.ro","senat.ro/.well-known/security.txt","https://senat.ro/default.aspx?Sel=9FF7A5E5-1884-4BBB-B558-3D43CDF5B658","","https://senat.ro/default.aspx?Sel=9FF7A5E5-1884-4BBB-B558-3D43CDF5B658","https://senat.ro/pgp-key.txt",""
"sportnews.ro","","web.security@ringier.ro","sportnews.ro/security.txt","","","","","en, ro"
"start.unpi.ro","","probleme@unpi.ro","start.unpi.ro/.well-known/security.txt","","","","","en, ro"
"superbet.ro","","security@superbet.com","superbet.ro/security.txt","","","","https://superbet.ro/pgp-key.txt","en, ro"
"unica.ro","","web.security@ringier.ro","unica.ro/security.txt","","","","","en, ro"
"upit.ro","","webmaster@upit.ro","upit.ro/.well-known/security.txt","","","","https://www.upit.ro/.well-known/publickey.txt",""
"viva.ro","","web.security@ringier.ro","viva.ro/security.txt","","","","","en, ro"
"ziarero.antena3.ro","","liviu.draghici@netvibes.ro","ziarero.antena3.ro/security.txt","","","","",""
