host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"adweek.it","","security@bitly.com","adweek.it/security.txt","","","","https://bitly.com/security_pgp.txt",""
"agrigentonotizie.it","tel:+39.39.11.11.11.11","k@k.tt","agrigentonotizie.it/security.txt","","","","","en, it, pl"
"anconatoday.it","tel:+39.39.11.11.11.11","k@k.tt","anconatoday.it/security.txt","","","","","en, it, pl"
"arezzonotizie.it","tel:+39.39.11.11.11.11","k@k.tt","arezzonotizie.it/security.txt","","","","","en, it, pl"
"avellinotoday.it","tel:+39.39.11.11.11.11","k@k.tt","avellinotoday.it/security.txt","","","","","en, it, pl"
"baritoday.it","tel:+39.39.11.11.11.11","k@k.tt","baritoday.it/security.txt","","","","","en, it, pl"
"binged.it","","security@bitly.com","binged.it/security.txt","","","","https://bitly.com/security_pgp.txt",""
"biografieonline.it","","","biografieonline.it/security.txt","","","","",""
"bolognatoday.it","tel:+39.39.11.11.11.11","k@k.tt","bolognatoday.it/security.txt","","","","","en, it, pl"
"bresciatoday.it","tel:+39.39.11.11.11.11","k@k.tt","bresciatoday.it/security.txt","","","","","en, it, pl"
"brindisireport.it","tel:+39.39.11.11.11.11","k@k.tt","brindisireport.it/security.txt","","","","","en, it, pl"
"calcio.fanpage.it","","diego@ciaopeople.com","calcio.fanpage.it/security.txt","","","","",""
"casertanews.it","tel:+39.39.11.11.11.11","k@k.tt","casertanews.it/security.txt","","","","","en, it, pl"
"cataniatoday.it","tel:+39.39.11.11.11.11","k@k.tt","cataniatoday.it/security.txt","","","","","en, it, pl"
"cesenatoday.it","tel:+39.39.11.11.11.11","k@k.tt","cesenatoday.it/security.txt","","","","","en, it, pl"
"chemichalapp.it","https://moodle.org/security/report/","","chemichalapp.it/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"chietitoday.it","tel:+39.39.11.11.11.11","k@k.tt","chietitoday.it/security.txt","","","","","en, it, pl"
"chietitoday.it","tel:+39.39.11.11.11.11","k@k.tt","chietitoday.it/security.txt","","","","","en, it, pl"
"citynews.it","tel:+39.39.11.11.11.11","k@k.tt","citynews.it/security.txt","","","","","en, it, pl"
"cjky.it","","security@bitly.com","cjky.it/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cnn.it","","security@bitly.com","cnn.it/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cookist.it","","diego@ciaopeople.com","cookist.it/security.txt","","","","",""
"corsi.bertuzziraffaella.it","https://moodle.org/security/report/","","corsi.bertuzziraffaella.it/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"developers.italia.it","","contatti@developers.italia.it","developers.italia.it/.well-known/security.txt","","","","","en, es it,"
"diretta.it","","security-txt-chmmfs@livesport.eu","diretta.it/security.txt","","","","","en"
"diretta.it","","security-txt-sdflja@livesport.eu","diretta.it/security.txt","","","","","en"
"enav.it","","cert@enav.it","enav.it/.well-known/security.txt","","","","/security.txt HTTP/1.1  https://cdn-web.enav.it/content/2021-05/CERT-ENAV.txt https://cdn-web.enav.it/content/2021-05/CERT-ENAV.txtGET",""
"enav.it","","cert@enav.it","enav.it/security.txt","","","","/.well-known/security.txt HTTP/1.1  https://cdn-web.enav.it/content/2021-05/CERT-ENAV.txt https://cdn-web.enav.it/content/2021-05/CERT-ENAV.txtGET",""
"fanpage.it","","diego@ciaopeople.com","fanpage.it/security.txt","","","","",""
"fastweb.it","","  csirt@fastweb.it","fastweb.it/.well-known/security.txt","  https://www.fastweb.it/corporate/responsible-disclosure/","","  https://www.fastweb.it/corporate/responsible-disclosure/","  https://www.fastweb.it/.well-known/csirt-fastweb-key.txt",""
"firenzetoday.it","tel:+39.39.11.11.11.11","k@k.tt","firenzetoday.it/security.txt","","","","","en, it, pl"
"forlitoday.it","tel:+39.39.11.11.11.11","k@k.tt","forlitoday.it/security.txt","","","","","en, it, pl"
"genovatoday.it","tel:+39.39.11.11.11.11","k@k.tt","genovatoday.it/security.txt","","","","","en, it, pl"
"genovatoday.it","tel:+39.39.11.11.11.11","k@k.tt","genovatoday.it/security.txt","","","","","en, it, pl"
"gettyimages.it","","security@gettyimages.com","gettyimages.it/.well-known/security.txt","","","","",""
"gettyimages.it","","security@gettyimages.com","gettyimages.it/security.txt","","","","",""
"google.it","https://g.co/vulnz","security@google.com","google.it/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.it.ao","https://g.co/vulnz","security@google.com","google.it.ao/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"gruppotim.it","","responsible-disclosure@telecomitalia.it","gruppotim.it/security.txt","","","https://www.gruppotim.it/en/footer/responsible-disclosure.html","https://www.gruppotim.it/en/footer/responsible-disclosure/pgpkey-responsible-disclosure.html",""
"html.it","","<pre><code class=language-markup>webmaster@html.it","html.it/.well-known/security.txt","https://www.html.it/acknowledgements.txt","https://www.html.it/jobs.html</code></pre>","https://www.html.it/security-policy.html","https://www.html.it/pgp-key.txt","it"
"html.it","","<pre><code class=language-markup>webmaster@html.it","html.it/security.txt","https://www.html.it/acknowledgements.txt","https://www.html.it/jobs.html</code></pre>","https://www.html.it/security-policy.html","https://www.html.it/pgp-key.txt","it"
"ilpescara.it","tel:+39.39.11.11.11.11","k@k.tt","ilpescara.it/security.txt","","","","","en, it, pl"
"ilpiacenza.it","tel:+39.39.11.11.11.11","k@k.tt","ilpiacenza.it/security.txt","","","","","en, it, pl"
"italiaoggi.it","tel:+390258219359","abuse@class.it","italiaoggi.it/.well-known/security.txt","","","","","en  it,"
"latinatoday.it","tel:+39.39.11.11.11.11","k@k.tt","latinatoday.it/security.txt","","","","","en, it, pl"
"leccotoday.it","tel:+39.39.11.11.11.11","k@k.tt","leccotoday.it/security.txt","","","","","en, it, pl"
"letsdraw.it","","jan@poul.cz","letsdraw.it/.well-known/security.txt","","","","",""
"livornotoday.it","tel:+39.39.11.11.11.11","k@k.tt","livornotoday.it/security.txt","","","","","en, it, pl"
"michaelpage.it","","socREMOVETHIS@page.com","michaelpage.it/.well-known/security.txt","","","","",""
"milanofinanza.it","https://www.milanofinanza.it/help/contatti  tel:+390258219359","abuse@class.it","milanofinanza.it/.well-known/security.txt","","","","","en  it,"
"milanotoday.it","tel:+39.39.11.11.11.11","k@k.tt","milanotoday.it/security.txt","","","","","en, it, pl"
"miodottore.it","","bugreporting@docplanner.com","miodottore.it/.well-known/security.txt","","","","",""
"mmbsoftware.it","","support@themehats.com","mmbsoftware.it/.well-known/security.txt","","","","",""
"mmbsoftware.it","","support@themehats.com","mmbsoftware.it/security.txt","","","","",""
"modenatoday.it","tel:+39.39.11.11.11.11","k@k.tt","modenatoday.it/security.txt","","","","","en, it, pl"
"monzatoday.it","tel:+39.39.11.11.11.11","k@k.tt","monzatoday.it/security.txt","","","","","en, it, pl"
"napolike.it","","info@madeit.srl","napolike.it/.well-known/security.txt","","","","","en,it"
"napolitoday.it","tel:+39.39.11.11.11.11","k@k.tt","napolitoday.it/security.txt","","","","","en, it, pl"
"padovaoggi.it","tel:+39.39.11.11.11.11","k@k.tt","padovaoggi.it/security.txt","","","","","en, it, pl"
"pagopa.gov.it","","security@pagopa.it","pagopa.gov.it/.well-known/security.txt","","https://www.pagopa.gov.it/it/pagopa-spa/societa-trasparente/selezione-del-personale/reclutamento-del-personale/lavora-con-noi/","https://www.pagopa.gov.it/security.html","https://www.pagopa.gov.it/publickey.txt","en, it"
"palermotoday.it","tel:+39.39.11.11.11.11","k@k.tt","palermotoday.it/security.txt","","","","","en, it, pl"
"parmatoday.it","tel:+39.39.11.11.11.11","k@k.tt","parmatoday.it/security.txt","","","","","en, it, pl"
"perugiatoday.it","tel:+39.39.11.11.11.11","k@k.tt","perugiatoday.it/security.txt","","","","","en, it, pl"
"radioradicale.it","+39-06-48878-1","abuse@radioradicale.it","radioradicale.it/.well-known/security.txt","","","","",""
"ravennatoday.it","tel:+39.39.11.11.11.11","k@k.tt","ravennatoday.it/security.txt","","","","","en, it, pl"
"rent.it","","security@rent.it","rent.it/.well-known/security.txt","","","","","it,en"
"rent.it","","security@rent.it","rent.it/security.txt","","","","","it,en"
"riminitoday.it","tel:+39.39.11.11.11.11","k@k.tt","riminitoday.it/security.txt","","","","","en, it, pl"
"romagnaoggi.it","tel:+39.39.11.11.11.11","k@k.tt","romagnaoggi.it/security.txt","","","","","en, it, pl"
"romatoday.it","tel:+39.39.11.11.11.11","k@k.tt","romatoday.it/security.txt","","","","","en, it, pl"
"salernotoday.it","tel:+39.39.11.11.11.11","k@k.tt","salernotoday.it/security.txt","","","","","en, it, pl"
"sicamapp.it","","support@keenthemes.com","sicamapp.it/.well-known/security.txt","","","","",""
"sicamapp.it","","support@keenthemes.com","sicamapp.it/security.txt","","","","",""
"ternitoday.it","tel:+39.39.11.11.11.11","k@k.tt","ternitoday.it/security.txt","","","","","en, it, pl"
"tim.it","","responsible-disclosure@telecomitalia.it","tim.it/security.txt","","","https://www.gruppotim.it/en/footer/responsible-disclosure.html","https://www.gruppotim.it/en/footer/responsible-disclosure/pgpkey-responsible-disclosure.html",""
"today.it","tel:+39.39.11.11.11.11","k@k.tt","today.it/security.txt","","","","","en, it, pl"
"torinotoday.it","tel:+39.39.11.11.11.11","k@k.tt","torinotoday.it/security.txt","","","","","en, it, pl"
"trentotoday.it","tel:+39.39.11.11.11.11","k@k.tt","trentotoday.it/security.txt","","","","","en, it, pl"
"trevisotoday.it","tel:+39.39.11.11.11.11","k@k.tt","trevisotoday.it/security.txt","","","","","en, it, pl"
"triesteprima.it","tel:+39.39.11.11.11.11","k@k.tt","triesteprima.it/security.txt","","","","","en, it, pl"
"tv.fanpage.it","","diego@ciaopeople.com","tv.fanpage.it/security.txt","","","","",""
"udinetoday.it","tel:+39.39.11.11.11.11","k@k.tt","udinetoday.it/security.txt","","","","","en, it, pl"
"unive.it","","security@unive.it","unive.it/.well-known/security.txt","","","","https://www.unive.it/pag/fileadmin/user_upload/ateneo/persone/pubkey-rabitti-alvise.pgp","en it,"
"veneziatoday.it","tel:+39.39.11.11.11.11","k@k.tt","veneziatoday.it/security.txt","","","","","en, it, pl"
"veronasera.it","tel:+39.39.11.11.11.11","k@k.tt","veronasera.it/security.txt","","","","","en, it, pl"
"yhoo.it","","security@bitly.com","yhoo.it/security.txt","","","","https://bitly.com/security_pgp.txt",""
