host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"amp.rte.ie","","abuse@rte.ie","amp.rte.ie/.well-known/security.txt","","","","",""
"axa.ie","","cert@axa.com","axa.ie/.well-known/security.txt","","","  https://cert.axa/","https://cert.axa/sources/AXA-CERT-pubkey.asc",""
"bmw.ie","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ie/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"canon.ie","","Product-Security@canon-europe.com","canon.ie/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"cnnmon.ie","","security@bitly.com","cnnmon.ie/security.txt","","","","https://bitly.com/security_pgp.txt",""
"expedia.ie","","RespDisc@expedia.com","expedia.ie/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"gettyimages.ie","","security@gettyimages.com","gettyimages.ie/security.txt","","","","",""
"google.ie","https://g.co/vulnz","security@google.com","google.ie/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"itma.ie","","digital-projects@itma.ie","itma.ie/security.txt","","","https://www.itma.ie/security-policy","https://www.itma.ie/pgp-key.txt",""
"johnsheahan.ie","https://hackerone.com/automattic/reports/new","","johnsheahan.ie/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"layahealthcare.ie","","security@layahealthcare.ie.","layahealthcare.ie/.well-known/security.txt","","","https://www.layahealthcare.ie/privacypolicy/ https://www.layahealthcare.ie/privacypolicy/#responsible_disclosure","",""
"layahealthcare.ie","","security@layahealthcare.ie.","layahealthcare.ie/security.txt","","","https://www.layahealthcare.ie/privacypolicy/ https://www.layahealthcare.ie/privacypolicy/#responsible_disclosure","",""
"m.rte.ie","","abuse@rte.ie","m.rte.ie/.well-known/security.txt","","","","",""
"moodle.maynoothuniversity.ie","https://moodle.org/security/report/","","moodle.maynoothuniversity.ie/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"muflac.webador.ie","","tech@webador.com","muflac.webador.ie/.well-known/security.txt","","https://www.webador.com/jobs","","","en, nl"
"ntma.ie","","support@communicraft.com","ntma.ie/security.txt","","","https://www.ntma.ie/security-policy","https://www.ntma.ie/pgp-key.txt",""
"ourladys.ie","https://www.greenhouseschoolwebsites.co.uk/contactus/","","ourladys.ie/security.txt","","","","","en, es"
"rte.ie","","abuse@rte.ie","rte.ie/.well-known/security.txt","","","","",""
"shopify.ie","https://www.shopify.com/security-response","security@shopify.com","shopify.ie/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"thelir.ie","","james@mythdigital.co.uk","thelir.ie/security.txt","","","https://www.thelir.ie/security-policy","https://www.thelir.ie/pgp-key.txt",""
"wesleycollege.ie","https://www.greenhouseschoolwebsites.co.uk/contactus/","","wesleycollege.ie/security.txt","","","","","en, es"
"yahoo.ie","https://hackerone.com/yahoo","security@yahooinc.com","yahoo.ie/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
