host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"ably.io","","security@ably.com","ably.io/.well-known/security.txt","https://ably.com/acknowledgements","https://ably.com/careers","https://ably.com/disclosure","","en"
"account.ioi.dk","https://www.ioi.dk/security/","security@ioi.dk","account.ioi.dk/.well-known/security.txt","","https://www.ioi.dk/jobs/","https://www.ioi.dk/security/","","en"
"account.ioi.dk","https://www.ioi.dk/security/","security@ioi.dk","account.ioi.dk/.well-known/security.txt","","https://www.ioi.dk/jobs/","https://www.ioi.dk/security/","","en"
"aircall.io","","aircall-esf@submit.bugcrowd.com security@aircall.io","aircall.io/.well-known/security.txt","","https://aircall.io/careers/","","",""
"aiven.io","https://hackerone.com/aiven_ltd","","aiven.io/.well-known/security.txt","https://hackerone.com/aiven_ltd/thanks","https://aiven.io/careers","https://hackerone.com/aiven_ltd?view_policy=true","","en"
"blackfire.io","","security@platform.sh","blackfire.io/.well-known/security.txt","","https://platform.sh/company/careers/","https://platform.sh/tos/#section-10-disclosures-and-notices","https://platform.sh/pgp-key.txt","en"
"captainfact.io","","security@captainfact.io","captainfact.io/.well-known/security.txt","","https://captainfact.io/help/jobs","https://captainfact.io/help/bug_report","https://captainfact.io/.well-known/pgp-key.txt",""
"clarvalon.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","clarvalon.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"cnfl.io","","security@bitly.com","cnfl.io/security.txt","","","","https://bitly.com/security_pgp.txt",""
"coda.io","","security-reports@coda.io","coda.io/security.txt","","","","https://coda.io/coda-pgp-key.txt",""
"codecov.io","","security@codecov.io","codecov.io/.well-known/security.txt","","","https://codecov.io/security/","https://keybase.io/codecovsecurity/pgp_keys.asc","English, Portuguese"
"coderpad.io","https://coderpad.io/vulnerability-disclosure-policy/","support@coderpad.io?subject=Vulnerability%20Disclosure","coderpad.io/security.txt","https://coderpad.io/vulnerability-disclosure-policy/","","https://coderpad.io/vulnerability-disclosure-policy/","","en, fr"
"coinloan.io","","security@coinloan.io","coinloan.io/security.txt","","","https://www.openbugbounty.org/bugbounty/coin_loan/","","en"
"coinsbit.io","","info@coinsbit.io","coinsbit.io/.well-known/security.txt","","","https://coinsbit.io/ru/privacy-policy","",""
"coinsbit.io","","info@coinsbit.io","coinsbit.io/security.txt","","","https://coinsbit.io/ru/privacy-policy","",""
"continuum.io","","will@xdlab.co","continuum.io/security.txt","","","https://www.anaconda.com/security-policy","https://www.anaconda.com/pgp-key.txt",""
"cozy.io","","security@cozycloud.cc","cozy.io/.well-known/security.txt","","","","https://cozy.io/.well-known/pgp-key.txt","en fr,"
"dbdsoft.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","dbdsoft.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"deepsource.io","","security@deepsource.io","deepsource.io/security.txt","https://deepsource.io/hof.txt","https://deepsource.io/jobs","https://deepsource.io/security/","https://deepsource.io/security/#responsible-disclosure","en"
"enjin.io","https://enj.in/security","","enjin.io/.well-known/security.txt","","","https://enj.in/security","","en"
"enjinx.io","https://enj.in/security","","enjinx.io/.well-known/security.txt","","","https://enj.in/security","","en"
"event1.io","","security@event1.io","event1.io/.well-known/security.txt","","","https://event1.io/legal/security","https://nprail.keybase.pub/gpg_key.asc","en"
"filepicker.io","","security@filestack.com","filepicker.io/.well-known/security.txt","","","https://www.filestack.com/security/Filestack-Vulnerability_Disclosure_Policy.pdf","https://www.filestack.com/security/pgp-key.txt",""
"flat.io","https://hackerone.com/flat_io","security@flat.io","flat.io/.well-known/security.txt","","","","","en, fr"
"fluxible.io","https://hackerone.com/yahoo","security@yahooinc.com","fluxible.io/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"geocod.io","","security@geocod.io","geocod.io/security.txt","https://www.geocod.io/responsible-disclosure-policy/","","https://www.geocod.io/responsible-disclosure-policy/","https://www.geocod.io/pgp-key.txt","en"
"gitpod.io","https://www.gitpod.io/security","//security@gitpod.io","gitpod.io/.well-known/security.txt","https://www.gitpod.io/security/thanks","https://www.gitpod.io/careers","https://www.gitpod.io/security/report","","en,de"
"gong.io","https://vdp.gong.io","security@gong.io","gong.io/.well-known/security.txt","","https://www.gong.io/careers/","https://vdp.gong.io","","en"
"gorillas.io","","security@gorillasapp.com","gorillas.io/.well-known/security.txt","","https://apply.workable.com/gorillas/ https://gorillas.io/en/ride-with-us","","https://gorillas.io/security/pgp-key.txt","en,de,nl,fr,it,da"
"gridscale.io","","security@gridscale.io","gridscale.io/.well-known/security.txt","","https://gridscale.io/about-us/jobs/","","https://gridscale.io/wp-content/uploads/about_us/security.asc","en,de"
"gridscale.io","","security@gridscale.io","gridscale.io/security.txt","","https://gridscale.io/about-us/jobs/","","https://gridscale.io/wp-content/uploads/about_us/security.asc","en,de"
"heliossoftwaredeveloper.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","heliossoftwaredeveloper.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"help.coda.io","https://bugcrowd.com/intercom","security@intercom.com","help.coda.io/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"home-assistant.io","","security@home-assistant.io","home-assistant.io/.well-known/security.txt","","","https://www.home-assistant.io/security/","","en"
"intelx.io","","info@intelx.io","intelx.io/security.txt","","","","","en"
"intercom.io","https://bugcrowd.com/intercom","security@intercom.com","intercom.io/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"intruder.io","","security@intruder.io","intruder.io/security.txt","","","","","en"
"jenji.io","","security@jenji.io","jenji.io/.well-known/security.txt","","","We any closely issue  on researchers security will with work","","en,fr"
"juicer.io","","security@juicer.io","juicer.io/.well-known/security.txt","","","","","en"
"laravel.io","","hello@laravel.io","laravel.io/.well-known/security.txt","","","https://github.com/laravelio/laravel.io/security/policy","",""
"lisk.io","","security@lisk.io","lisk.io/.well-known/security.txt","","https://lightcurve.io/careers","https://lisk.io/bug-bounty-program","","en"
"mask.io","","security@mask.io","mask.io/.well-known/security.txt","","","","","en zh,"
"mavrik.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","mavrik.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"maxdk9.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","maxdk9.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"mender.io","","security@northern.tech","mender.io/.well-known/security.txt","","https://northern.tech/careers/open-positions","https://northern.tech/security","","en"
"mender.io","","security@northern.tech","mender.io/security.txt","","https://northern.tech/careers/open-positions","https://northern.tech/security","","en"
"metamask.io","","security@metamask.io","metamask.io/.well-known/security.txt","","https://consensys.net/careers/","https://metamask.io/security","","en"
"mindcurrent.io","","security@bitly.com","mindcurrent.io/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mod.io","","host@mod.io","mod.io/security.txt","","","","",""
"negativegames.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","negativegames.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"neoasket.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","neoasket.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"note.io","","security@bitly.com","note.io/security.txt","","","","https://bitly.com/security_pgp.txt",""
"noticeable.io","","security@noticeable.io","noticeable.io/.well-known/security.txt","","","","","en, fr"
"onyphe.io","at contact dot io onyphe","","onyphe.io/.well-known/security.txt","","","","https://www.onyphe.io/contact-pgp-key.txt",""
"parity.io","","bugbounty@parity.io","parity.io/security.txt","","https://www.parity.io/jobs/","https://www.parity.io/bug-bounty/","","en"
"particle.io","","security@particle.io","particle.io/.well-known/security.txt","","https://www.particle.io/careers/#job-listings","https://www.particle.io/legal/responsible-disclosure/","https://www.particle.io/.well-known/pgp-key.txt","en"
"payhawk.io","","security@payhawk.com","payhawk.io/.well-known/security.txt","","https://payhawk.com/careers/","https://payhawk.com/security/disclosure","https://keybase.io/payhawk/pgp_keys.asc","en"
"payhawk.io","","security@payhawk.com","payhawk.io/security.txt","","https://payhawk.com/careers/","https://payhawk.com/security/disclosure","https://keybase.io/payhawk/pgp_keys.asc","en"
"pgvz.io","","security@bitly.com","pgvz.io/security.txt","","","","https://bitly.com/security_pgp.txt",""
"prisma.io","","security@prisma.io","prisma.io/.well-known/security.txt","","https://www.prisma.io/jobs","","","en"
"projectreactor.io","https://projectreactor.io/security-policy https://tanzu.vmware.com/security","security@vmware.com","projectreactor.io/.well-known/security.txt","","","https://projectreactor.io/security-policy","https://kb.vmware.com/s/article/1055",""
"report-uri.io","https://twitter.com/reporturi","security@report-uri.com","report-uri.io/.well-known/security.txt","","","","https://scotthelme.co.uk/contact/",""
"report-uri.io","https://twitter.com/reporturi","security@report-uri.com","report-uri.io/security.txt","","","","https://scotthelme.co.uk/contact/",""
"rokka.io","","rokka@rokka.io","rokka.io/.well-known/security.txt","","","","","de en,"
"rokka.io","","rokka@rokka.io","rokka.io/security.txt","","","","","de en,"
"sanity.io","","security@sanity.io","sanity.io/.well-known/security.txt","","","https://www.sanity.io/security","https://www.sanity.io/.well-known/security.pub","en,no"
"sansec.io","","labs@sansec.io","sansec.io/.well-known/security.txt","","","","https://sansec.io/downloads/sansec.pubkey.txt",""
"sebschaef.bitbucket.io","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","sebschaef.bitbucket.io/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"securities.io","https://www.securities.io/contact-us/","","securities.io/.well-known/security.txt","https://securitytxt.org/","https://www.securities.io/contact-us/","https://www.securities.io/privacy-policy/","",""
"securityheaders.io","https://twitter.com/Scott_Helme","security@scotthelme.co.uk","securityheaders.io/.well-known/security.txt","","","","",""
"smartmedal.io","","hosting+security@tde.nl","smartmedal.io/security.txt","","","https://www.tde.nl/security-policy/","https://www.tde.nl/pgp-key.txt","en, nl"
"snapcraft.io","","security-and-web@canonical.com","snapcraft.io/.well-known/security.txt","","","","","en"
"snov.io","","admin@snov.io","snov.io/security.txt","","","","",""
"snyk.io","","security@snyk.io","snyk.io/.well-known/security.txt","","https://snyk.io/jobs/","https://docs.snyk.io/more-info/disclosing-vulnerabilities/disclose-a-vulnerability-in-snyk-services","https://docs.snyk.io/more-info/disclosing-vulnerabilities/disclose-a-vulnerability-in-an-open-source-package","en, he"
"sonarcloud.io","","security@sonarsource.com","sonarcloud.io/.well-known/security.txt","https://community.sonarsource.com/t/responsible-vulnerability-disclosure/9317","https://www.sonarsource.com/company/jobs/","https://community.sonarsource.com/t/responsible-vulnerability-disclosure/9317","openpgp4fpr:108B522DCF1A8D5443F5F48AF20733F684438089","en"
"spring.io","https://spring.io/security-policy https://tanzu.vmware.com/security","security@vmware.com","spring.io/.well-known/security.txt","","","https://spring.io/security-policy","https://kb.vmware.com/s/article/1055",""
"stanford.io","","security@bitly.com","stanford.io/security.txt","","","","https://bitly.com/security_pgp.txt",""
