host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"abc7.la","","security@bitly.com","abc7.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"aca.la","","security@bitly.com","aca.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"aleporte.la","","security@bitly.com","aleporte.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"alizi.la","","security@bitly.com","alizi.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"blog.lara.do","https://hackerone.com/automattic/reports/new","","blog.lara.do/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"bmw-lao.la","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw-lao.la/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw-lao.la","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw-lao.la/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"boutique.laposte.fr","/.well-known/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","boutique.laposte.fr/.well-known/security.txt","","","","",""
"eset.la","","security@bitly.com","eset.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.la","https://g.co/vulnz","security@google.com","google.la/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"gr8no.la","","security@bitly.com","gr8no.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"help.lang.ai","https://bugcrowd.com/intercom","security@intercom.com","help.lang.ai/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"mzl.la","","security@bitly.com","mzl.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"riverwild.la","https://hackerone.com/automattic/reports/new","","riverwild.la/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"sociol.la","","security@bitly.com","sociol.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"trh.la","","security@bitly.com","trh.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"usa.laliga.es","https://www.laliga.com/informacion-legal/laliga-cvd","","usa.laliga.es/.well-known/security.txt","","","https://www.laliga.com/informacion-legal/laliga-cvd","","en, es"
"valhol.la","","security@bitly.com","valhol.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
"zps.la","","security@bitly.com","zps.la/security.txt","","","","https://bitly.com/security_pgp.txt",""
