host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"canon.az","","Product-Security@canon-europe.com","canon.az/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"canon.az","","appsec@canon-europe.com","canon.az/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"google.az","https://g.co/vulnz","security@google.com","google.az/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.az","https://g.co/vulnz","security@google.com","google.az/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.az","https://g.co/vulnz","security@google.com","m.youtube.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.az","https://g.co/vulnz","security@google.com","m.youtube.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.com.az","https://g.co/vulnz","security@google.com","m.youtube.com.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.com.az","https://g.co/vulnz","security@google.com","m.youtube.com.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"rus.azattyk.kg","","abuse@rferl.org","rus.azattyk.kg/.well-known/security.txt","","","https://www.rferl.org/.well-known/RFERL_Responsible_Disclosure_Policy.pdf","","cs en,"
"rus.azatutyun.am","","abuse@rferl.org","rus.azatutyun.am/.well-known/security.txt","","","https://www.rferl.org/.well-known/RFERL_Responsible_Disclosure_Policy.pdf","","cs en,"
"yandex.az","https://ya.cc/t/_rjVQfBG3gkSdX","security@yandex-team.ru","yandex.az/.well-known/security.txt","","https://ya.cc/t/-P8oZkqi3gkT6y","https://ya.cc/t/1cSZixjB3gkSva","",""
"youtube.az","https://g.co/vulnz","security@google.com","youtube.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.az","https://g.co/vulnz","security@google.com","youtube.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.com.az","https://g.co/vulnz","security@google.com","youtube.com.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.com.az","https://g.co/vulnz","security@google.com","youtube.com.az/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
