host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"2cu.nu","https://www.awesum.nl/contact","security@awesum.nl","2cu.nu/.well-known/security.txt","https://www.awesum.nl/security-hall-of-fame-security","","","https://www.powerassist.nl/.well-known/openpgp-security-at-awesum-dot-nl.public.key","en, nl"
"2cu.nu","https://www.awesum.nl/contact","security@awesum.nl","2cu.nu/.well-known/security.txt","https://www.awesum.nl/security-hall-of-fame-security","","","https://www.powerassist.nl/.well-known/openpgp-security-at-awesum-dot-nl.public.key","en, nl"
"3fm.nu","","security@bitly.com","3fm.nu/security.txt","","","","https://bitly.com/security_pgp.txt",""
"3fm.nu","","security@bitly.com","3fm.nu/security.txt","","","","https://bitly.com/security_pgp.txt",""
"blog.oskarsson.nu","https://hackerone.com/automattic/reports/new","","blog.oskarsson.nu/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"blog.oskarsson.nu","https://hackerone.com/automattic/reports/new","","blog.oskarsson.nu/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"blog.st.nu","","security@bonniernews.se","blog.st.nu/.well-known/security.txt","","","","","en sv,"
"blog.st.nu","","security@bonniernews.se","blog.st.nu/.well-known/security.txt","","","","","en sv,"
"boete.nu","","security@hostingsecure.com","boete.nu/security.txt","","","","","en"
"casinobonuser.nu","","oscar.carlsson@wsgroupab.se","casinobonuser.nu/security.txt","","","https://casinobonuser.nu/security-policy","https://casinobonuser.nu/pgp-key.txt",""
"casinobonuser.nu","","oscar.carlsson@wsgroupab.se","casinobonuser.nu/security.txt","","","https://casinobonuser.nu/security-policy","https://casinobonuser.nu/pgp-key.txt",""
"cdn.nuevaya.com.ni","https://nuevaya.com.ni/contactenos/","info@nuevaya.com.ni","cdn.nuevaya.com.ni/.well-known/security.txt","","","https://nuevaya.com.ni/politica-de-privacidad/","","es"
"cdn.nuevaya.com.ni","https://nuevaya.com.ni/contactenos/","info@nuevaya.com.ni","cdn.nuevaya.com.ni/security.txt","","","https://nuevaya.com.ni/politica-de-privacidad/","","es"
"cultuurondervuur.nu","","joan@jldigital.nl","cultuurondervuur.nu/security.txt","","","https://cultuurondervuur.nl/security-policy","https://cultuurondervuur.nl/pgp-key.txt",""
"cultuurondervuur.nu","","joan@jldigital.nl","cultuurondervuur.nu/security.txt","","","https://cultuurondervuur.nl/security-policy","https://cultuurondervuur.nl/pgp-key.txt",""
"denk-wijzer.nu","","security@hostingsecure.com","denk-wijzer.nu/security.txt","","","","","en"
"dingemans.nu","","security@realworks.nl","dingemans.nu/.well-known/security.txt","","","https://www.realworks.nl/veiligheidsbeleid","",""
"expertsvar.nu","","denis.zyk@visma.com","expertsvar.nu/security.txt","","","","",""
"expertsvar.nu","","denis.zyk@visma.com","expertsvar.nu/security.txt","","","","",""
"feelgoodfactory.nu","","tech@webador.com","feelgoodfactory.nu/.well-known/security.txt","","https://www.webador.com/jobs","","","en, nl"
"feelgoodfactory.nu","","tech@webador.com","feelgoodfactory.nu/.well-known/security.txt","","https://www.webador.com/jobs","","","en, nl"
"flipse.nu","","security@realworks.nl","flipse.nu/.well-known/security.txt","","","https://www.realworks.nl/veiligheidsbeleid","",""
"gemigfiber.nu","","jonas@eklundh.com","gemigfiber.nu/.well-known/security.txt","","","","","en,sv"
"gemigfiber.nu","","jonas@eklundh.com","gemigfiber.nu/.well-known/security.txt","","","","","en,sv"
"google.nu","https://g.co/vulnz","security@google.com","google.nu/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.nu","https://g.co/vulnz","security@google.com","google.nu/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"jish.nu","https://hackerone.com/automattic/reports/new","","jish.nu/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"jish.nu","https://hackerone.com/automattic/reports/new","","jish.nu/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"kaz.nur.kz","","security@corp.nur.kz","kaz.nur.kz/.well-known/security.txt","","","","",""
"krompaco.nu","","johan.kronberg@krompaco.nu","krompaco.nu/.well-known/security.txt","","","","",""
"krompaco.nu","","johan.kronberg@krompaco.nu","krompaco.nu/.well-known/security.txt","","","","",""
"letterlijk.nu","","security@hostingsecure.com","letterlijk.nu/.well-known/security.txt","","","","","en"
"linnaeus.nu","","soc@sitevision.se","linnaeus.nu/.well-known/security.txt","","","","https://www.sitevision.se/security-soc-pgp","en sv,"
"linnaeus.nu","","soc@sitevision.se","linnaeus.nu/security.txt","","","","https://www.sitevision.se/security-soc-pgp","en sv,"
"linnaeus.nu","","soc@sitevision.se","linnaeus.nu/.well-known/security.txt","","","","https://www.sitevision.se/security-soc-pgp","en sv,"
"marginalia.nu","","kontakt@marginalia.nu","marginalia.nu/.well-known/security.txt","","","","",""
"ndw.nu","","cert@ncsc.nl","ndw.nu/.well-known/security.txt","","","https://english.ncsc.nl/contact/reporting-a-vulnerability-cvd https://www.ncsc.nl/contact/kwetsbaarheid-melden","","en nl,"
"ndw.nu","","cert@ncsc.nl","ndw.nu/security.txt","","","https://english.ncsc.nl/contact/reporting-a-vulnerability-cvd https://www.ncsc.nl/contact/kwetsbaarheid-melden","","en nl,"
