host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"citet.nat.tn","","rgpd@archimed.fr","citet.nat.tn/.well-known/security.txt","","","","","en fr,"
"daad.tn","","security@snoopmedia.com","daad.tn/security.txt","","https://www.snoopmedia.com/jobs/","","",""
"google.com.tn","https://g.co/vulnz","security@google.com","google.com.tn/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.tn","https://g.co/vulnz","security@google.com","google.tn/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"kings.tn","","security@bitly.com","kings.tn/security.txt","","","","https://bitly.com/security_pgp.txt",""
"m.youtube.com.tn","https://g.co/vulnz","security@google.com","m.youtube.com.tn/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.tn","https://g.co/vulnz","security@google.com","m.youtube.tn/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"med.tn","","adnen.chouibi@med.tn","med.tn/security.txt","","","","",""
"nr.tn","","security@bitly.com","nr.tn/security.txt","","","","https://bitly.com/security_pgp.txt",""
"spr.tn","","security@bitly.com","spr.tn/security.txt","","","","https://bitly.com/security_pgp.txt",""
"whr.tn","","security@bitly.com","whr.tn/security.txt","","","","https://bitly.com/security_pgp.txt",""
"youtube.com.tn","https://g.co/vulnz","security@google.com","youtube.com.tn/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.tn","https://g.co/vulnz","security@google.com","youtube.tn/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
