host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"babt.ec","","security@bitly.com","babt.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
"britishschoolquito.edu.ec","","user@example.com","britishschoolquito.edu.ec/security.txt","","","https://britishschoolquito.edu.ec/security-policy","https://britishschoolquito.edu.ec/pgp-key.txt",""
"fiducia.com.ec","","devsusoftware@devsu.com","fiducia.com.ec/security.txt","","","","",""
"google.com.ec","https://g.co/vulnz","security@google.com","google.com.ec/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.ec","https://g.co/vulnz","security@google.com","google.ec/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"iam.ec","","security@bitly.com","iam.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
"insp.ec","","security@bitly.com","insp.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
"m.youtube.com.ec","https://g.co/vulnz","security@google.com","m.youtube.com.ec/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"neuvoo.com.ec","","raed@neuvoo.com","neuvoo.com.ec/security.txt","","","","",""
"offs.ec","","security@bitly.com","offs.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
"programasbecas.educacionsuperior.gob.ec","https://moodle.org/security/report/","","programasbecas.educacionsuperior.gob.ec/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"revr.ec","","security@bitly.com","revr.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
"sinagap.agricultura.gob.ec","https://hackerone.com/nextcloud","","sinagap.agricultura.gob.ec/.well-known/security.txt","https://github.com/nextcloud/security-advisories/security/advisories https://hackerone.com/nextcloud/thanks","","https://hackerone.com/nextcloud","",""
"youtube.com.ec","https://g.co/vulnz","security@google.com","youtube.com.ec/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"zecz.ec","","security@bitly.com","zecz.ec/security.txt","","","","https://bitly.com/security_pgp.txt",""
