host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"99designs.hk","","security@99designs.com","99designs.hk/.well-known/security.txt","","https://99designs.com/about/jobs","","","en"
"bowtie.com.hk","","security@bowtie.com.hk","bowtie.com.hk/security.txt","","https://www.bowtie.com.hk/careers","","","en, zh"
"decathlon.com.hk","","security@decathlon.com","decathlon.com.hk/.well-known/security.txt","","https://recrutement.decathlon.fr/","","","en-fr"
"en.shopify.hk","https://www.shopify.com/security-response","security@shopify.com","en.shopify.hk/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"expedia.com.hk","","RespDisc@expedia.com","expedia.com.hk/.well-known/security.txt","","/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"expedia.com.hk","","RespDisc@expedia.com","expedia.com.hk/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"gettyimages.hk","","security@gettyimages.com","gettyimages.hk/.well-known/security.txt","","","","",""
"gettyimages.hk","","security@gettyimages.com","gettyimages.hk/security.txt","","","","",""
"google.com.hk","https://g.co/vulnz","security@google.com","google.com.hk/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.hk","https://g.co/vulnz","security@google.com","google.hk/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hostinger.com.hk","https://hackerone.com/5093805e-4e52-474b-ba7f-5c04a7ba10e7/embedded_submissions/new<br>","security@hostinger.com<br>","hostinger.com.hk/.well-known/security.txt","","","https://www.hostinger.com/responsible-disclosure-policy","",""
"lookfantastic.com.hk","https://www.thg.com/security-issues/","","lookfantastic.com.hk/.well-known/security.txt","","","","",""
"lookfantastic.com.hk","https://www.thg.com/security-issues/","","lookfantastic.com.hk/security.txt","","","","",""
"michaelpage.com.hk","","socREMOVETHIS@page.com","michaelpage.com.hk/.well-known/security.txt","","","","",""
"pret.hk","","security@pret.com","pret.hk/.well-known/security.txt","","","","",""
"shopify.hk","https://www.shopify.com/security-response","security@shopify.com","shopify.hk/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"soul2.hkuspace.hku.hk","https://moodle.org/security/report/","","soul2.hkuspace.hku.hk/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"stepforwardstyle.blogspot.hk","","stephanie9238@gmail.com</dd>","stepforwardstyle.blogspot.hk/security.txt","","","","",""
"stp.hk","","security@bitly.com","stp.hk/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ubuy.hk","","om@ubuy.com","ubuy.hk/security.txt","","","","",""
"unisys.com.hk","","SecurityVulnerabilityResponseTeam@unisys.com abuse@unisys.com  security@unisys.com","unisys.com.hk/.well-known/security.txt","","","","","en"
"yahoo.com.hk","https://hackerone.com/yahoo","security@yahooinc.com","yahoo.com.hk/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"youtube.com.hk","https://g.co/vulnz","security@google.com","youtube.com.hk/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
