host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"account.ioi.dk","https://www.ioi.dk/security/","security@ioi.dk","account.ioi.dk/.well-known/security.txt","","https://www.ioi.dk/jobs/","https://www.ioi.dk/security/","","en"
"account.ioi.dk","https://www.ioi.dk/security/","security@ioi.dk","account.ioi.dk/.well-known/security.txt","","https://www.ioi.dk/jobs/","https://www.ioi.dk/security/","","en"
"agro.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","agro.au.dk/.well-known/security.txt","","","","",""
"alexandra.dk","","security-vulnerabilities@alexandra.dk","alexandra.dk/.well-known/security.txt","","","","https://alexandra.dk/.well-known/pgp_key.asc","en,da"
"alexandra.dk","","security-vulnerabilities@alexandra.dk","alexandra.dk/security.txt","","","","https://alexandra.dk/.well-known/pgp_key.asc","en,da"
"anthropocene.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","anthropocene.au.dk/.well-known/security.txt","","","","",""
"asb.dk","https://twitter.com/aarhusunicyber","security@au.dk","asb.dk/.well-known/security.txt","","","","",""
"astro.phys.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","astro.phys.au.dk/.well-known/security.txt","","","","",""
"au.dk","https://twitter.com/aarhusunicyber","security@au.dk","au.dk/.well-known/security.txt","","","","",""
"beredskab.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","beredskab.au.dk/.well-known/security.txt","","","","",""
"beta.cs.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","beta.cs.au.dk/.well-known/security.txt","","","","",""
"birc.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","birc.au.dk/.well-known/security.txt","","","","",""
"brics.dk","https://twitter.com/aarhusunicyber","security@au.dk","brics.dk/.well-known/security.txt","","","","",""
"bryggebladet.dk","https://www.bryggebladet.dk/kontakt/","teknik@bryggebladet.dk","bryggebladet.dk/security.txt","","","","",""
"bss.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","bss.au.dk/.well-known/security.txt","","","","",""
"byhistorie.dk","https://twitter.com/aarhusunicyber","security@au.dk","byhistorie.dk/.well-known/security.txt","","","","",""
"cas.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cas.au.dk/.well-known/security.txt","","","","",""
"cavi.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cavi.au.dk/.well-known/security.txt","","","","",""
"cfa.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cfa.au.dk/.well-known/security.txt","","","","",""
"cfem.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cfem.au.dk/.well-known/security.txt","","","","",""
"cfi.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cfi.au.dk/.well-known/security.txt","","","","",""
"chem.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","chem.au.dk/.well-known/security.txt","","","","",""
"conferences.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","conferences.au.dk/.well-known/security.txt","","","","",""
"cs.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","cs.au.dk/.well-known/security.txt","","","","",""
"ctic.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","ctic.au.dk/.well-known/security.txt","","","","",""
"daimi.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","daimi.au.dk/.well-known/security.txt","","","","",""
"danishtvdrama.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","danishtvdrama.au.dk/.well-known/security.txt","","","","",""
"danmarkshistorien.dk","https://twitter.com/aarhusunicyber","security@au.dk","danmarkshistorien.dk/.well-known/security.txt","","","","",""
"danskespil.dk","+45-36720011","﻿security@danskespil.dk","danskespil.dk/.well-known/security.txt","","","","",""
"dba.dk","https://app.zerocopter.com/en/rd/f71e86cf-9034-41ac-bc75-6eda26114ead","","dba.dk/.well-known/security.txt","","https://jobs.ebayclassifiedsgroup.com/search-jobs/Denmark","https://app.zerocopter.com/en/rd/f71e86cf-9034-41ac-bc75-6eda26114ead","",""
"dca.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","dca.au.dk/.well-known/security.txt","","","","",""
"dce.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","dce.au.dk/.well-known/security.txt","","","","",""
"dce2.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","dce2.au.dk/.well-known/security.txt","","","","",""
"dsb.dk","","itsikkerhed@dsb.dk  security@dsb.dk","dsb.dk/.well-known/security.txt","https://www.dsb.dk/hall-of-fame.html","https://www.dsb.dk/om-dsb/job-i-dsb/ledige-job/","https://www.dsb.dk/disclosure-policy.html","https://www.dsb.dk/pgp-key.txt","dan  en,"
"ecml.dk","https://twitter.com/aarhusunicyber","security@au.dk","ecml.dk/.well-known/security.txt","","","","",""
"econ.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","econ.au.dk/.well-known/security.txt","","","","",""
"eng.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","eng.au.dk/.well-known/security.txt","","","","",""
"eskytravel.dk","","security@esky.com","eskytravel.dk/.well-known/security.txt","","https://it.esky.pl/dolacz-do-nas/","","https://www.esky.com/.well-known/publickey.txt","en, pl"
"flashscore.dk","","security-txt-chmmfs@livesport.eu","flashscore.dk/security.txt","","","","","en"
"forsea.dk","","itsecurity@forseaferries.com","forsea.dk/.well-known/security.txt","","","","","da, en sv,"
"g-e-m.dk","https://twitter.com/aarhusunicyber","security@au.dk","g-e-m.dk/.well-known/security.txt","","","","",""
"geo.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","geo.au.dk/.well-known/security.txt","","","","",""
"gettyimages.dk","","security@gettyimages.com","gettyimages.dk/.well-known/security.txt","","","","",""
"gettyimages.dk","","security@gettyimages.com","gettyimages.dk/security.txt","","","","",""
"gitlab.bios.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","gitlab.bios.au.dk/.well-known/security.txt","","","","",""
"google.dk","https://g.co/vulnz","security@google.com","google.dk/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"grundtvigcenteret.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","grundtvigcenteret.au.dk/.well-known/security.txt","","","","",""
"hha.dk","https://twitter.com/aarhusunicyber","security@au.dk","hha.dk/.well-known/security.txt","","","","",""
"home.imf.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","home.imf.au.dk/.well-known/security.txt","","","","",""
"home.math.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","home.math.au.dk/.well-known/security.txt","","","","",""
"hope-project.dk","https://twitter.com/aarhusunicyber","security@au.dk","hope-project.dk/.well-known/security.txt","","","","",""
"ias.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","ias.au.dk/.well-known/security.txt","","","","",""
"interactingminds.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","interactingminds.au.dk/.well-known/security.txt","","","","",""
"international.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","international.au.dk/.well-known/security.txt","","","","",""
"ipv6-adresse.dk","https://twitter.com/emilstahl","emilstahl@protonmail.com security@emilstahl.dk","ipv6-adresse.dk/.well-known/security.txt","","","","https://api.protonmail.ch/pks/lookup?op=get&search=emilstahl@protonmail.com https://keybase.io/emilstahl/pgp_keys.asc?fingerprint=f25d90d557ae958b6fba7b146cfffe80137cf1ac",""
"itrelation.dk","","security@itrelation.dk","itrelation.dk/.well-known/security.txt","","","","","en"
"jegvilbestilletid.dk","","info@hairtools.dk","jegvilbestilletid.dk/security.txt","","","","",""
"jysk.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","jysk.au.dk/.well-known/security.txt","","","","",""
"jyskebank.dk","","security@jyskebank.dk","jyskebank.dk/.well-known/security.txt","","","","Shared contact.  on request to","da, en"
"kandidat.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","kandidat.au.dk/.well-known/security.txt","","","","",""
"library.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","library.au.dk/.well-known/security.txt","","","","",""
"livsstil.tv2.dk","","security@tv2.dk","livsstil.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"madalgo.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","madalgo.au.dk/.well-known/security.txt","","","","",""
"marslab.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","marslab.au.dk/.well-known/security.txt","","","","",""
"marslab.dk","https://twitter.com/aarhusunicyber","security@au.dk","marslab.dk/.well-known/security.txt","","","","",""
"medarbejdere.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","medarbejdere.au.dk/.well-known/security.txt","","","","",""
"mit.biology.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","mit.biology.au.dk/.well-known/security.txt","","","","",""
"mr.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","mr.au.dk/.well-known/security.txt","","","","",""
"musicinthebrain.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","musicinthebrain.au.dk/.well-known/security.txt","","","","",""
"newsroom.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","newsroom.au.dk/.well-known/security.txt","","","","",""
"nmr.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","nmr.au.dk/.well-known/security.txt","","","","",""
"nordnet.dk","","security@nordnet.se","nordnet.dk/.well-known/security.txt","","https://nordnetab.com/career/available-jobs","https://www.nordnet.se/security-disclosure","",""
"novicell.dk","","/.well-known/security.txt HTTP/1.1  data-protection@novicell.dk data-protection@novicell.dkGET","novicell.dk/security.txt","","","","",""
"novicell.dk","","/security.txt HTTP/1.1  data-protection@novicell.dk data-protection@novicell.dkGET","novicell.dk/.well-known/security.txt","","","","",""
"nyheder.tv2.dk","","security@tv2.dk","nyheder.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"nyhederne-dyn.tv2.dk","","security@tv2.dk","nyhederne-dyn.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"nyhederne.tv2.dk","","security@tv2.dk","nyhederne.tv2.dk/.well-known/security.txt","","","https://omtv2.tv2.dk/media/126365/tv_2_responsible_disclosure.pdf","https://tv2.dk/.well-known/security_at_tv2_dk_openpgp_pub.txt",""
"otherness.dk","https://twitter.com/aarhusunicyber","security@au.dk","otherness.dk/.well-known/security.txt","","","","",""
"petworld.dk","","dennis@chainbox.dk","petworld.dk/.well-known/security.txt","","","","",""
"phys.au.dk","https://twitter.com/aarhusunicyber","security@au.dk","phys.au.dk/.well-known/security.txt","","","","",""
