host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"11freunde.de","","digital@11freunde.de","11freunde.de/.well-known/security.txt","","","","","de, en"
"1und1.de","","security@1und1.de","1und1.de/.well-known/security.txt","","https://career.1and1.org/","https://www.1und1.de/it-security","https://keys.openpgp.org/search?q=security@1und1.de","en"
"abendblatt.de","","disclosure@funkemedien.de","abendblatt.de/.well-known/security.txt","","","","","de, en"
"alditalk-kundenbetreuung.de","https://www.telefonica.de/responsible-disclosure.html","","alditalk-kundenbetreuung.de/.well-known/security.txt","https://bugcrowd.com/telefonicavdp","","https://bugcrowd.com/telefonicavdp","","de en,"
"allianz.de","","security@allianz.de","allianz.de/security.txt","","https://careers.allianz.com/","","",""
"arbeitsagentur.de","","cert@arbeitsagentur.de","arbeitsagentur.de/.well-known/security.txt","","","","https://www.arbeitsagentur.de/.well-known/pgp-key.txt","de, en"
"audiolabs-erlangen.de","https://www.rrze.fau.de/infocenter/kontakt-hilfe/sicherheitsvorfaelle/ https://www.rrze.fau.de/infocenter/kontakt-hilfe/sicherheitsvorfaelle/abuse/","abuse@fau.de","audiolabs-erlangen.de/.well-known/security.txt","","https://jobs.rrze.fau.de/","","https://www.rrze.fau.de/files/2022/09/abuse-fau.crt","de, en"
"autobild.de","","security-incident.nmn@axelspringer.de","autobild.de/.well-known/security.txt","","https://career.axelspringer.com/de/tech","","","en,de,es"
"avm.de","","security@avm.de","avm.de/.well-known/security.txt","","https://jobs.avm.de/","https://avm.de/service/sicherheitsinfos-zu-updates/","https://avm.de/fileadmin/user_upload/Global/Service/Sicherheit/avm_security.asc",""
"bahn.de","","security-issues@deutschebahn.com","bahn.de/.well-known/security.txt","","https://db.de/infosec-jobs","","https://www.deutschebahn.com/security-issues-pubkey.txt",""
"berlin.de","","security@berlinonline.net","berlin.de/.well-known/security.txt","","","https://www.berlin.de/wir-ueber-uns/security","https://www.berlin.de/.well-known/berlinonline-security.pub.asc","de,en"
"bfdi.bund.de","","security@bfdi.bund.de","bfdi.bund.de/security.txt","","","","https://keys.openpgp.org/vks/v1/by-fingerprint/53BBF0D42B4790977C5B83BFB4076F1EB96218B5","de, en"
"bild.de","","security-incident.nmn@axelspringer.de","bild.de/.well-known/security.txt","","https://career.axelspringer.com/de/tech","","","en,de,es"
"bildderfrau.de","","disclosure@funkemedien.de","bildderfrau.de/.well-known/security.txt","","","","","de, en"
"blindenbuecherei.de","","support.blindenbuecherei@feldwaldwiese.de","blindenbuecherei.de/.well-known/security.txt","","","","",""
"bm.rlp.de","","soc@cert.rlp.de","bm.rlp.de/security.txt","","","","https://cert.rlp.de/fileadmin/cert/soc%40cert.rlp.de.pub.sig.asc",""
"bmw.de","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.de/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"buecherhallen.de","","support.buecherhallen@feldwaldwiese.de","buecherhallen.de/.well-known/security.txt","","","","",""
"bundesbank.de","https://openbugbounty.org/bugbounty/Babiel/","","bundesbank.de/security.txt","https://www.bundesbank.de/security/acknowledgments","","","","de, en"
"bundeswehr.de","","security@bundeswehr.org","bundeswehr.de/security.txt","https://www.bundeswehr.de/de/security-policy/danksagung","https://www.bundeswehrkarriere.de/ihr-weg-zu-uns/kontakt","https://www.bundeswehr.de/de/security-policy","https://www.bundeswehr.de/pgp.txt","de, en"
"canon.de","","appsec@canon-europe.com","canon.de/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"cert-bund.de","https://www.bsi.bund.de/Security-Contact","certbund@bsi.bund.de vulnerability@bsi.bund.de","cert-bund.de/.well-known/security.txt","","https://www.bsi.bund.de/Jobs","","https://www.bsi.bund.de/Security-Contact","de, en"
"charite.de","","it-sicherheit@charite.de webmaster@charite.de webteam@charite.de","charite.de/.well-known/security.txt","","","","","de, en"
"cloppenburg.de","","security@nol-is.de","cloppenburg.de/security.txt","","","","https://pgp.nol-is.de/35F5DC51282401EB1472885753545492E66D6025.gpg.asc","de, en"
"computerbase.de","","security@computerbase.de","computerbase.de/.well-known/security.txt","","","","","de, en"
"computerbild.de","","security-incident.nmn@axelspringer.de","computerbild.de/.well-known/security.txt","","https://career.axelspringer.com/de/tech","","","en,de,es"
"conrad.de","","security@conrad.com","conrad.de/security.txt","","","https://www.conrad.de/de/ueber-conrad/vulnerability-disclosure-program.html","","en,de"
"context-database.uni-koeln.de","https://rrzk.uni-koeln.de/informationssicherheit/it-sicherheit/stabsstelle-security-operations","it-sicherheit@uni-koeln.de","context-database.uni-koeln.de/.well-known/security.txt","","https://portal.uni-koeln.de/karriere/stellenangebote","","","de, en"
"cornelsen.de","","security@cornelsen.de","cornelsen.de/.well-known/security.txt","","https://www.cornelsen.de/karriere/stellenangebote","","","de en,"
"cs1.tf.fau.de","https://www.rrze.fau.de/infocenter/kontakt-hilfe/sicherheitsvorfaelle/ https://www.rrze.fau.de/infocenter/kontakt-hilfe/sicherheitsvorfaelle/abuse/","abuse@fau.de","cs1.tf.fau.de/.well-known/security.txt","","https://jobs.rrze.fau.de/","","https://www.rrze.fau.de/files/2022/09/abuse-fau.crt","de, en"
"cure53.de","","mario@cure53.de","cure53.de/security.txt","","","","https://pgp.mit.edu/pks/lookup?op=get&search=0xC26C858090F70ADA",""
"daad.de","","security@snoopmedia.com","daad.de/security.txt","","https://www.snoopmedia.com/jobs/","","",""
"dartn.de","","webmaster@travity.de","dartn.de/security.txt","","","","",""
"dastelefonbuch.de","","disclosure@dastelefonbuch.de","dastelefonbuch.de/.well-known/security.txt","","","","",""
"datenschutz-hamburg.de","https://datenschutz-hamburg.de/security","","datenschutz-hamburg.de/.well-known/security.txt","","","","http://hmbbfdi.de/assets/misc/pgp-schluessel-hmbbfdi.asc","de, en"
"datev.de","","soc@datev.de","datev.de/.well-known/security.txt","","https://www.datev.de/karriere","https://www.datev.de/.well-known/DATEV_eG_Vulnerability_Disclosure_Policy.pdf","","de, en"
"desired.de","","security@stroeermediabrands.de","desired.de/security.txt","","","","",""
