host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"airport.dn.ua","https://hackerone.com/automattic/reports/new","","airport.dn.ua/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"blog.uaa.edu.py","https://moodle.org/security/report/","","blog.uaa.edu.py/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"bmw.ua","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ua/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.ua","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ua/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"cert.gov.ua","https://cert.gov.ua/contact-us  tel:+38(044)281-88-05  tel:+38(044)281-88-25","cert@cert.gov.ua","cert.gov.ua/.well-known/security.txt","","","","https://cert.gov.ua/files/cert-ua-pub.asc","en  ua,"
"google.com.ua","https://g.co/vulnz","security@google.com","google.com.ua/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"lifecell.ua","","bounty@lifecell.com.ua","lifecell.ua/.well-known/security.txt","","","","",""
"list.covid19.gov.ua","https://perimeter.systems/","","list.covid19.gov.ua/.well-known/security.txt","","","","","en ru, uk,"
"mc.zieit.zp.ua","https://moodle.org/security/report/","","mc.zieit.zp.ua/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"ndl.kiev.ua","https://hackerone.com/nextcloud","","ndl.kiev.ua/.well-known/security.txt","https://github.com/nextcloud/security-advisories/security/advisories https://hackerone.com/nextcloud/thanks","","https://hackerone.com/nextcloud","",""
"novaposhta.ua","+380 532696114","bounty@novaposhta.ua","novaposhta.ua/.well-known/security.txt","","","","",""
"party.com.ua","","sergiy.koval@gmail.com","party.com.ua/.well-known/security.txt","","","","","en, ru uk,"
"petition.president.gov.ua","","security@president.gov.ua","petition.president.gov.ua/.well-known/security.txt","","","","",""
"sorada.gov.ua","","bugs@sorada.gov.ua","sorada.gov.ua/.well-known/security.txt","","","","https://sorada.gov.ua/pgp-key.txt",""
"sorada.gov.ua","","bugs@sorada.gov.ua","sorada.gov.ua/security.txt","","","","https://sorada.gov.ua/pgp-key.txt",""
"zakupki.prom.ua","","security@zakupki.prom.ua","zakupki.prom.ua/.well-known/security.txt","","","","",""
