host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"2nu.gs","","security@bitly.com","2nu.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ampr.gs","","security@bitly.com","ampr.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"brook.gs","","security@bitly.com","brook.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"disc.gs","","security@bitly.com","disc.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"genpr.gs","","security@bitly.com","genpr.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"internetofdon.gs","","info@internetofdon.gs","internetofdon.gs/.well-known/security.txt","https://internetofdon.gs/contribute/","","https://internetofdon.gs/contribute/","https://internetofdon.gs/files/IoD_gpg_key.txt","en"
"lecrae.cta.gs","","security@bitly.com","lecrae.cta.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mnvkn.gs","","security@bitly.com","mnvkn.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"plrx.gs","","security@bitly.com","plrx.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"smu.gs","","security@bitly.com","smu.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"sumolo.gs","","security@bitly.com","sumolo.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"tnyn.gs","","security@bitly.com","tnyn.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
"win.gs","","security@bitly.com","win.gs/security.txt","","","","https://bitly.com/security_pgp.txt",""
