host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"chrty.bz","","security@bitly.com","chrty.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cjr.bz","","security@bitly.com","cjr.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"clic.bz","","security@bitly.com","clic.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.com.bz","https://g.co/vulnz","security@google.com","google.com.bz/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"grn.bz","","security@bitly.com","grn.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"krg.bz","","security@bitly.com","krg.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"nora.bz","https://hackerone.com/automattic/reports/new","","nora.bz/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"pbi.bz","","security@bitly.com","pbi.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"shutr.bz","","security@bitly.com","shutr.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"sot.bz","","security@bitly.com","sot.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"tsuchiya.bz","","security@bitly.com","tsuchiya.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"vcr.bz","","security@bitly.com","vcr.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"xerox.bz","","security@bitly.com","xerox.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
"znc.bz","","security@bitly.com","znc.bz/security.txt","","","","https://bitly.com/security_pgp.txt",""
