host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"apuntes.matiasf.com.ar","https://hackerone.com/automattic/reports/new","","apuntes.matiasf.com.ar/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"bmw-motorrad.com.ar","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw-motorrad.com.ar/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.com.ar","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.com.ar/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"campus.filo.unt.edu.ar","https://moodle.org/security/report/","","campus.filo.unt.edu.ar/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"campus.uda.edu.ar","https://moodle.org/security/report/","","campus.uda.edu.ar/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"campusadimra.org.ar","https://moodle.org/security/report/","","campusadimra.org.ar/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"correo.yahoo.com.ar","https://hackerone.com/yahoo","security@yahooinc.com","correo.yahoo.com.ar/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"expedia.com.ar","","RespDisc@expedia.com","expedia.com.ar/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"gillette.com.ar","https://hackerone.com/proctergamble","","gillette.com.ar/.well-known/security.txt","https://hackerone.com/proctergamble/thanks","","","",""
"google.com.ar","https://g.co/vulnz","security@google.com","google.com.ar/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"laroche-posay.com.ar","https://vdp.loreal.com","bugbounty@loreal.com","laroche-posay.com.ar/.well-known/security.txt","","","","","en"
"maybelline.com.ar","https://vdp.loreal.com","bugbounty@loreal.com","maybelline.com.ar/.well-known/security.txt","","","","","en"
"michaelpage.com.ar","","socREMOVETHIS@page.com","michaelpage.com.ar/.well-known/security.txt","","","","",""
"pedco.uncoma.edu.ar","https://moodle.org/security/report/","","pedco.uncoma.edu.ar/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"segu-info.com.ar","","security@segu-info.com.ar","segu-info.com.ar/security.txt","","","","","en  es,"
"vichyargentina.com.ar","https://vdp.loreal.com","bugbounty@loreal.com","vichyargentina.com.ar/.well-known/security.txt","","","","","en"
"victoriarodriguez.com.ar","https://hackerone.com/automattic/reports/new","","victoriarodriguez.com.ar/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"yahoo.com.ar","https://hackerone.com/yahoo","security@yahooinc.com","yahoo.com.ar/.well-known/security.txt","","https://www.yahooinc.com/careers/search.html?q=paranoids","https://hackerone.com/yahoo?view_policy=true","",""
"yelp.com.ar","https://hackerone.com/yelp","","yelp.com.ar/.well-known/security.txt","","https://www.yelp.careers/us/en/c/engineering-jobs","https://hackerone.com/yelp?view_policy=true","",""
"youtube.com.ar","https://g.co/vulnz","security@google.com","youtube.com.ar/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
