host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"alza.hu","  https://www.alza.cz/kontakt/ostatni.htm?qgid=66&qid=316 tel:+420 004  725 872","﻿security@alza.cz","alza.hu/.well-known/security.txt","","","","","cs, en"
"beac.hu","","otto@webmenedzser.hu","beac.hu/security.txt","","","https://www.beac.hu/security-policy","https://www.beac.hu/pgp-key.txt",""
"careers.epam.hu","Use at form https://www.epam.com/.well-known/SecurityPolicy.html the","","careers.epam.hu/.well-known/security.txt","","https://www.epam.com/careers/job-listings/job.24901.security-testing-engineer_minsk_belarus","https://www.epam.com/.well-known/SecurityPolicy.html","","en, ru"
"felvi.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","felvi.hu/.well-known/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"google.co.hu","https://g.co/vulnz","security@google.com","google.co.hu/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.hu","https://g.co/vulnz","security@google.com","google.hu/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hclu.hu","","zoltan@farm.co.hu","hclu.hu/security.txt","","","https://hclu.hu/en/security-policy","https://hclu.hu/en/pgp-key.txt",""
"hirmagazin.sulinet.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","hirmagazin.sulinet.hu/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"igenyles.diakigazolvany.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","igenyles.diakigazolvany.hu/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"into.hu","","info@into.hu","into.hu/security.txt","","","","",""
"kifli.hu","","petr.urban@rohlik.cz","kifli.hu/.well-known/security.txt","","","","","cs, en"
"kir.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","kir.hu/.well-known/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"mall.hu","","abuse@mallgroup.com","mall.hu/.well-known/security.txt","","","","","en,cs"
"ofi.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","ofi.hu/.well-known/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"oktatas.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","oktatas.hu/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"rtlmost.hu","","website-security@m6web.fr","rtlmost.hu/security.txt","","","","",""
"sulinet.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","sulinet.hu/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"szabadeuropa.hu","","abuse@rferl.org","szabadeuropa.hu/.well-known/security.txt","","","https://www.rferl.org/.well-known/RFERL_Responsible_Disclosure_Policy.pdf","","cs en,"
"tankonyvtar.hu","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","security@oh.gov.hu","tankonyvtar.hu/security.txt","","","https://www.oktatas.hu/hivatal/kozerdeku_adatok/svrp","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x5A00033AC50545DF","en hu,"
"tasz.hu","","zoltan@farm.co.hu","tasz.hu/security.txt","","","https://tasz.hu/security-policy","https://tasz.hu/pgp-key.txt",""
"tube.grin.hu","https://github.com/Chocobozzz/PeerTube/blob/develop/SECURITY.md","/security.txt HTTP/1.1  grin@drop.grin.hu grin@drop.grin.huGET","tube.grin.hu/.well-known/security.txt","","","","",""
"uucp.hu","","root@uucp.hu?subject=Security%20issue","uucp.hu/.well-known/security.txt","","","","http://deb.uucp.hu/pubkey.gpg","de, en, eo hu, la,"
"vichy.hu","https://vdp.loreal.com","bugbounty@loreal.com","vichy.hu/.well-known/security.txt","","","","","en"
