host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"bitdefender.pt","","bugbounty@bitdefender.com","bitdefender.pt/security.txt","https://www.bitdefender.com/site/view/bug-bounty-hall-of-fame.html","","https://www.bitdefender.com/bitdefender_vulnerability_disclosure_program.html","https://www.bitdefender.com/media/materials/bug_bounty/bugbounty_bitdefender.com_public.asc",""
"bmw.pt","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.pt/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.pt","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.pt/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"canon.pt","","Product-Security@canon-europe.com","canon.pt/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"casa.trovit.pt","","bugbounty@lifullconnect.com","casa.trovit.pt/.well-known/security.txt","","https://www.lifullconnect.com/careers/","","",""
"claranet.pt","","security@claranet.com","claranet.pt/.well-known/security.txt","","","","https://www.claranet.com/.well-known/security@claranet.com.asc","de, en, es, fr, it nl, pt,"
"clica-aqui.pt","","security@bitly.com","clica-aqui.pt/security.txt","","","","https://bitly.com/security_pgp.txt",""
"decathlon.pt","","security@decathlon.com","decathlon.pt/.well-known/security.txt","","https://recrutement.decathlon.fr/","","","en-fr"
"dpd.pt","/.well-known/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","dpd.pt/security.txt","","","","",""
"dpd.pt","/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","dpd.pt/.well-known/security.txt","","","","",""
"elearning.instituto-camoes.pt","https://moodle.org/security/report/","","elearning.instituto-camoes.pt/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"engenharia.com.pt","https://hackerone.com/automattic/reports/new","","engenharia.com.pt/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"flashscore.pt","","security-txt-chmmfs@livesport.eu","flashscore.pt/security.txt","","","","","en"
"foxs.pt","","security@bitly.com","foxs.pt/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gettyimages.pt","","security@gettyimages.com","gettyimages.pt/.well-known/security.txt","","","","",""
"gettyimages.pt","","security@gettyimages.com","gettyimages.pt/security.txt","","","","",""
"google.pt","https://g.co/vulnz","security@google.com","google.pt/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"interc.pt","","security@bitly.com","interc.pt/security.txt","","","","https://bitly.com/security_pgp.txt",""
"michelin.pt","","cert@michelin.com","michelin.pt/.well-known/security.txt","","careers.michelin.com","","cert.michelin.com",""
"michelin.pt","","cert@michelin.com","michelin.pt/.well-known/security.txt","","careers.michelin.com","","cert.michelin.com",""
"moodle.ciencias.ulisboa.pt","https://moodle.org/security/report/","","moodle.ciencias.ulisboa.pt/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"neuvoo.pt","","raed@neuvoo.com","neuvoo.pt/security.txt","","","","",""
"pplware.sapo.pt","","psimoes@pplware.com","pplware.sapo.pt/security.txt","","","","",""
"rcgoncalves.pt","","rcgoncalves.pt@gmail.com","rcgoncalves.pt/.well-known/security.txt","","","","https://rcgoncalves.pt/.well-known/openpgpkey/rcgoncalves.gpg",""
"shakeit.pt","","info@shakeit.pt","shakeit.pt/security.txt","","","","",""
"zazzle.pt","security zazzle.com  address domain email on the","","zazzle.pt/.well-known/security.txt","https://www.zazzle.com/hackers.txt","https://www.zazzle.com/jobs","","",""
