host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"apply.rtu.lv","","security@dreamapply.com","apply.rtu.lv/.well-known/security.txt","","","","https://dreamapply.com/dreamapply-secops.asc","en, et, fr, ka ru,"
"ardomu.lv","https://hackerone.com/automattic/reports/new","","ardomu.lv/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"axellence.lv","","ywpsqgyh@getnada.com","axellence.lv/.well-known/security.txt","","","","",""
"bigbank.lv","https://ca.bigbank.eu/security","security@bigbank.eu","bigbank.lv/.well-known/security.txt","","https://jobs.bigbank.eu","https://ca.bigbank.eu/security","",""
"cosradio.lv","","security@bitly.com","cosradio.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cr8.lv","","security@bitly.com","cr8.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"daad.lv","","security@snoopmedia.com","daad.lv/security.txt","","https://www.snoopmedia.com/jobs/","","",""
"dpd.lv","/.well-known/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","dpd.lv/security.txt","","","","",""
"estudijas.lu.lv","https://moodle.org/security/report/","","estudijas.lu.lv/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"gemius.lv","","security@gemius.com","gemius.lv/security.txt","","","","",""
"go.mediabox.lv","","security@bitly.com","go.mediabox.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.lv","https://g.co/vulnz","security@google.com","google.lv/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hostinger.lv","https://hackerone.com/5093805e-4e52-474b-ba7f-5c04a7ba10e7/embedded_submissions/new<br>","security@hostinger.com<br>","hostinger.lv/.well-known/security.txt","","","https://www.hostinger.com/responsible-disclosure-policy","",""
"m.youtube.com.lv","https://g.co/vulnz","security@google.com","m.youtube.com.lv/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.lv","https://g.co/vulnz","security@google.com","m.youtube.lv/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"martinszutis.lv","https://hackerone.com/automattic/reports/new","","martinszutis.lv/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"ntx.lv","","security@bitly.com","ntx.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"profizgl.lu.lv","https://moodle.org/security/report/","","profizgl.lu.lv/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"rimi.lv","","info@rimibaltic.com","rimi.lv/.well-known/security.txt","","","","",""
"s.couples.lv","","security@bitly.com","s.couples.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"tndr.lv","","security@bitly.com","tndr.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"wyn.lv","","security@bitly.com","wyn.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"xbx.lv","","security@bitly.com","xbx.lv/security.txt","","","","https://bitly.com/security_pgp.txt",""
"yandex.lv","https://ya.cc/t/_rjVQfBG3gkSdX","security@yandex-team.ru","yandex.lv/.well-known/security.txt","","https://ya.cc/t/-P8oZkqi3gkT6y","https://ya.cc/t/1cSZixjB3gkSva","",""
"youtube.com.lv","https://g.co/vulnz","security@google.com","youtube.com.lv/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.lv","https://g.co/vulnz","security@google.com","youtube.lv/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
