host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"1se.co","","security@1secondeveryday.com","1se.co/.well-known/security.txt","","","","",""
"a360.co","","security@bitly.com","a360.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"adbl.co","","security@bitly.com","adbl.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"anch.co","","security@bitly.com","anch.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"apple.co","","security@bitly.com","apple.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"basepack.co","","security@antipacket.com","basepack.co/.well-known/security.txt","","","","","en"
"bird.co","","security@bird.co","bird.co/security.txt","","https://www.bird.co/careers/","https://docs.google.com/document/d/1uONlnLYC55398Y2EfyIJu5jRzf4qGa3tJvKlXfLp9MY/view","https://static.bird.co/pgp",""
"blog.droidtown.co","https://hackerone.com/automattic/reports/new","","blog.droidtown.co/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"btpstream.co","","security@bitly.com","btpstream.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"c-it.co","","security@bitly.com","c-it.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"camso.co","","sam@mutation.io","camso.co/security.txt","","","https://camso.co/en/security-policy","https://camso.co/en/pgp-key.txt",""
"cdmh.co","","security@bitly.com","cdmh.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cdr.co","","security@bitly.com","cdr.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"cerve.co","","user@example.com","cerve.co/security.txt","","","https://cerve.com/security-policy","https://cerve.com/pgp-key.txt",""
"chkmrx.co","","security@bitly.com","chkmrx.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"clario.co","","bugbounty@weareclario.com","clario.co/.well-known/security.txt","","","https://hackerone.com/clario/","",""
"cnet.co","","security@bitly.com","cnet.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"coolticket.co","","admin@cool-ticketing.com","coolticket.co/.well-known/security.txt","","","","","cs, en"
"dbricks.co","","security@bitly.com","dbricks.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"do.co","","security@bitly.com","do.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"elastic.co","https://hackerone.com/elastic","security@elastic.co","elastic.co/.well-known/security.txt","","https://jobs.elastic.co/all-openings#/","","",""
"embt.co","","security@bitly.com","embt.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"engt.co","","security@bitly.com","engt.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"fave.co","","security@bitly.com","fave.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"firki.co","https://moodle.org/security/report/","","firki.co/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"flashscore.co","","security-txt-Vt7m3c@livesport.eu","flashscore.co/security.txt","","","","","en"
"form.jotform.co","https://www.jotform.com/bug-bounty/","","form.jotform.co/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"ga.co","","security@bitly.com","ga.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.com.co","https://g.co/vulnz","security@google.com","google.com.co/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"gopb.co","","security@bitly.com","gopb.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gradeup.co","","developer@byjusexamprep.com security@byjusexamprep.com","gradeup.co/.well-known/security.txt","","","","",""
"help.notix.co","https://bugcrowd.com/intercom","security@intercom.com","help.notix.co/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"help.ogram.co","https://bugcrowd.com/intercom","security@intercom.com","help.ogram.co/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"help.piio.co","https://bugcrowd.com/intercom","security@intercom.com","help.piio.co/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"hf.co","https://hackerone.com/hugging_face","","hf.co/security.txt","","/.well-known/security.txt HTTP/1.1  https://huggingface.co/jobs https://huggingface.co/jobsGET","","","en"
"hi.monterail.co","","security@bitly.com","hi.monterail.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"huggingface.co","https://hackerone.com/hugging_face","","huggingface.co/security.txt","","/.well-known/security.txt HTTP/1.1  https://huggingface.co/jobs https://huggingface.co/jobsGET","","","en"
"ibexa.co","https://doc.ibexa.co/en/latest/guide/reporting_issues/","security@ibexa.co","ibexa.co/.well-known/security.txt","","","https://www.ibexa.co/software-information/security","","/security.txt HTTP/1.1  de deGET en, no,"
"ibm.co","","security@bitly.com","ibm.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"iosdevtips.co","https://hackerone.com/automattic/reports/new","","iosdevtips.co/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"ipregistry.co","","security@ipregistry.co","ipregistry.co/.well-known/security.txt","","","","","en, fr"
"j.ustin.co","","security@bitly.com","j.ustin.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"jazzband.co","","security@jazzband.co","jazzband.co/.well-known/security.txt","","","https://jazzband.co/security","openpgp4fpr:02DE8F842900411ADD70B1374D87558AF652A00F","en"
"jhawk.co","","security@bitly.com","jhawk.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"livestorm.co","","security@livestorm.co","livestorm.co/.well-known/security.txt","","","","","en,fr"
"mck.co","","security@bitly.com","mck.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"mobileaction.co","https://federacy.com/mobileaction","","mobileaction.co/.well-known/security.txt","","","https://federacy.com/mobileaction","","en"
"mutualofenumclaw.memberdiscounts.co","https://support.abenity.com/support/tickets/new","","mutualofenumclaw.memberdiscounts.co/.well-known/security.txt","","","https://abenity.com/terms/privacy","https://abenity.com/pgp-key.txt","en"
"netguru.co","","security@netguru.com","netguru.co/.well-known/security.txt","","","https://www.netguru.com/report-a-vulnerability","https://www.netguru.com/hubfs/.well-known/security-public.gpg","en"
"nos.twnsnd.co","https://hackerone.com/automattic/reports/new","","nos.twnsnd.co/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"oblivionrecords.co","https://hackerone.com/automattic/reports/new","","oblivionrecords.co/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"politi.co","","security@bitly.com","politi.co/security.txt","","","","https://bitly.com/security_pgp.txt",""
"py1.co","","security-txt@deuxhuithuit.com","py1.co/.well-known/security.txt","","","","",""
"quickhr.co","","suki.bajaj@quickhr.co","quickhr.co/.well-known/security.txt","","","","",""
