host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"cse.google.cn","https://g.co/vulnz","security@google.com","cse.google.cn/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.cn","https://g.co/vulnz","security@google.com","google.cn/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.cn","https://g.co/vulnz","security@google.com","google.cn/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"linkedin.cn","https://hackerone.com/linkedin https://www.linkedin.com/help/linkedin/answer/62924","","linkedin.cn/.well-known/security.txt","","","https://hackerone.com/linkedin?view_policy=true","",""
"linkedin.cn","https://hackerone.com/linkedin https://www.linkedin.com/help/linkedin/answer/62924","","linkedin.cn/.well-known/security.txt","","","https://hackerone.com/linkedin?view_policy=true","",""
"status.goproxy.cn","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","status.goproxy.cn/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"status.goproxy.cn","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","status.goproxy.cn/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"teamviewer.cn","https://vdp.teamviewer.com","","teamviewer.cn/.well-known/security.txt","","","https://vdp.teamviewer.com","https://pgp.key-server.io/pks/lookup?op=get&fingerprint=on&search=0xEB3DCE3919B9F16F","de en,"
"teamviewer.cn","https://www.first.org/members/teams/teamviewer_sirt","vdp@teamviewer.com","teamviewer.cn/.well-known/security.txt","https://www.teamviewer.com/en/trust-center/security-bulletins/","","","http://keyserver2.pgp.com/vkd/SubmitSearch.event?SearchCriteria=pradelle%40teamviewer.com https://keys.openpgp.org/search?q=pradelle%40teamviewer.com","de en,"
"teamviewer.cn","https://www.first.org/members/teams/teamviewer_sirt","psirt@teamviewer.com","teamviewer.cn/.well-known/security.txt","https://www.teamviewer.com/en/trust-center/security-bulletins/","","","https://keys.openpgp.org/search?q=psirt%40teamviewer.com","de en,"
