host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"bmw.co.kr","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.co.kr/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.co.kr","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.co.kr/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.co.kr","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.co.kr/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"dngn.kr","","security@bitly.com","dngn.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"dngn.kr","","security@bitly.com","dngn.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"expedia.co.kr","","RespDisc@expedia.com","expedia.co.kr/.well-known/security.txt","","/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"expedia.co.kr","","RespDisc@expedia.com","expedia.co.kr/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"expedia.co.kr","","RespDisc@expedia.com","expedia.co.kr/.well-known/security.txt","","/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"flashscore.co.kr","","security-txt-chmmfs@livesport.eu","flashscore.co.kr/security.txt","","","","","en"
"flashscore.co.kr","","security-txt-sdflja@livesport.eu","flashscore.co.kr/security.txt","","","","","en"
"flashscore.co.kr","","security-txt-Vt7m3c@livesport.eu","flashscore.co.kr/security.txt","","","","","en"
"flic.kr","https://hackerone.com/flickr","","flic.kr/.well-known/security.txt","","","","",""
"flic.kr","https://hackerone.com/flickr","","flic.kr/security.txt","","","","",""
"flic.kr","https://hackerone.com/flickr","","flic.kr/security.txt","","","","",""
"gaw.kr","","security@bitly.com","gaw.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gaw.kr","","security@bitly.com","gaw.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.co.kr","https://g.co/vulnz","security@google.com","google.co.kr/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.co.kr","https://g.co/vulnz","security@google.com","google.co.kr/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"lp.anzi.kr","https://hackerone.com/automattic/reports/new","","lp.anzi.kr/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"lp.anzi.kr","https://hackerone.com/automattic/reports/new","","lp.anzi.kr/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"nyr.kr","","security@bitly.com","nyr.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"nyr.kr","","security@bitly.com","nyr.kr/security.txt","","","","https://bitly.com/security_pgp.txt",""
"shopify.co.kr","https://www.shopify.com/security-response","security@shopify.com","shopify.co.kr/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"shopify.co.kr","https://www.shopify.com/security-response","security@shopify.com","shopify.co.kr/.well-known/security.txt","https://hackerone.com/shopify/thanks","https://www.shopify.com/careers","https://hackerone.com/shopify","https://www.shopify.com/shopify-security.pub",""
"tumblr.kri.sh","https://hackerone.com/automattic/reports/new","","tumblr.kri.sh/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
