host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"aia.ag","","security@bitly.com","aia.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"audm.ag","","security@bitly.com","audm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"azm.ag","","security@bitly.com","azm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"blog.pault.ag","https://hackerone.com/automattic/reports/new","","blog.pault.ag/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"buy.aia.ag","","security@bitly.com","buy.aia.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"chw.ag","","security@bitly.com","chw.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"coll.ag","","security@coll.ag","coll.ag/.well-known/security.txt","","","","","en"
"crackm.ag","","security@bitly.com","crackm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"dj-m.ag","","security@bitly.com","dj-m.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"dl.aia.ag","","security@bitly.com","dl.aia.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"exitl.ag","","security@bitly.com","exitl.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"eyem.ag","","security@bitly.com","eyem.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"fam.ag","","security@bitly.com","fam.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gizm.ag","","security@bitly.com","gizm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.com.ag","https://g.co/vulnz","security@google.com","google.com.ag/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"herit.ag","","security@bitly.com","herit.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"host.ag","","security@belcloud.net","host.ag/.well-known/security.txt","","","https://www.host.ag/bug-bounty","","English"
"ifxm.ag","","security@bitly.com","ifxm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"lew.ag","","security@bitly.com","lew.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"netm.ag","","security@bitly.com","netm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"nym.ag","","security@bitly.com","nym.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"on.mhm.ag","","security@bitly.com","on.mhm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"pa.ag","","security@bitly.com","pa.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"paulsen.ag","","michael.strand@paulsen.ag","paulsen.ag/security.txt","","","https://www.paulsen.agency/security-policy","https://www.paulsen.agency/pgp-key.txt",""
"psu.ag","","security@bitly.com","psu.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"purdue.ag","","security@bitly.com","purdue.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"quantum.ag","","user@example.com","quantum.ag/security.txt","","","https://www.quantum.ag/security-policy","https://www.quantum.ag/pgp-key.txt",""
"read.ag","","security@bitly.com","read.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"scim.ag","","security@bitly.com","scim.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"shop.aga.se","","cybersecurity.contact@linde.com","shop.aga.se/security.txt","","","","","/.well-known/security.txt HTTP/1.1  en enGET"
"sie.ag","","security@bitly.com","sie.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"silver.ag","","security@floxcloud.net","silver.ag/.well-known/security.txt","","","","","/security.txt HTTP/1.1  cs, de, en, es, sk skGET"
"sound.ag","","dev+sound-agriculture@onedesigncompany.com","sound.ag/security.txt","","","https://www.sound.ag/security-policy","https://www.sound.ag/pgp-key.txt",""
"tabletm.ag","","security@bitly.com","tabletm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"ud.ag","","security@bitly.com","ud.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"usm.ag","","security@bitly.com","usm.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
"xfl.ag","","security@bitly.com","xfl.ag/security.txt","","","","https://bitly.com/security_pgp.txt",""
