host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"ambito-juridico.jusbrasil.com.br","","security@jusbrasil.com.br","ambito-juridico.jusbrasil.com.br/.well-known/security.txt","","","","","en pt,"
"ambito-juridico.jusbrasil.com.br","","security@jusbrasil.com.br","ambito-juridico.jusbrasil.com.br/.well-known/security.txt","","","","","en pt,"
"americanas.com.br","","security@americanas.io","americanas.com.br/.well-known/security.txt","","https://carreiras.americanas.com/vagas","","http://keyserver2.pgp.com/vkd/DownloadKey.event?keyid=0xCEFD883D3267F6DC","en,pt-BR"
"bcb.gov.br","","security@bcb.gov.br<br/>","bcb.gov.br/.well-known/security.txt","","","","",""
"bcb.gov.br","","security@bcb.gov.br<br/>","bcb.gov.br/security.txt","","","","",""
"blog.brokenhelmet.co.ke","https://hackerone.com/automattic/reports/new","","blog.brokenhelmet.co.ke/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"cert.br","","security@cert.br","cert.br/.well-known/security.txt","","","","https://cert.br/pgp/CERTbr.asc","en, pt-br"
"cert.br","","security@cert.br","cert.br/.well-known/security.txt","","","","https://cert.br/pgp/CERTbr.asc","en, pt-br"
"disciplinas.stoa.usp.br","https://moodle.org/security/report/","","disciplinas.stoa.usp.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"disciplinas.stoa.usp.br","https://moodle.org/security/report/","","disciplinas.stoa.usp.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"eadcooepe.com.br","https://moodle.org/security/report/","","eadcooepe.com.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"eadcooepe.com.br","https://moodle.org/security/report/","","eadcooepe.com.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"edestinos.com.br","","security@esky.com","edestinos.com.br/.well-known/security.txt","","https://it.esky.pl/dolacz-do-nas/","","https://www.esky.com/.well-known/publickey.txt","en, pl"
"edestinos.com.br","","security@esky.com","edestinos.com.br/.well-known/security.txt","","https://it.esky.pl/dolacz-do-nas/","","https://www.esky.com/.well-known/publickey.txt","en, pl"
"edisciplinas.usp.br","https://moodle.org/security/report/","","edisciplinas.usp.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"edisciplinas.usp.br","https://moodle.org/security/report/","","edisciplinas.usp.br/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"encyklopedie.brna.cz","","webmaster@cf.cz","encyklopedie.brna.cz/security.txt","","","","",""
"google.com.br","https://g.co/vulnz","security@google.com","google.com.br/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.com.br","https://g.co/vulnz","security@google.com","google.com.br/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
