host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"1907perfumeries.sk","","error@bohemiasoft.com","1907perfumeries.sk/security.txt","","","","",""
"1907perfumeries.sk","","error@bohemiasoft.com","1907perfumeries.sk/security.txt","","","","",""
"a-static.projektn.sk","","security@dennikn.sk","a-static.projektn.sk/.well-known/security.txt","","","","https://dennikn.sk/.well-known/pgp-key.txt","cs en, sk,"
"a-static.projektn.sk","","security@dennikn.sk","a-static.projektn.sk/.well-known/security.txt","","","","https://dennikn.sk/.well-known/pgp-key.txt","cs en, sk,"
"alza.sk","  https://www.alza.cz/kontakt/ostatni.htm?qgid=66&qid=316 tel:+420 004  725 872","﻿security@alza.cz","alza.sk/.well-known/security.txt","","","","","cs, en"
"alza.sk","  https://www.alza.cz/kontakt/ostatni.htm?qgid=66&qid=316 tel:+420 004  725 872","﻿security@alza.cz","alza.sk/.well-known/security.txt","","","","","cs, en"
"amos.ukf.sk","https://moodle.org/security/report/","","amos.ukf.sk/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"amos.ukf.sk","https://moodle.org/security/report/","","amos.ukf.sk/security.txt","https://moodle.org/security/","","https://moodledev.io/general/development/process/security","","en"
"antiksmartway.sk","","security@antik.sk","antiksmartway.sk/.well-known/security.txt","","https://www.antik.jobs","","","cs, en sk,"
"antiksmartway.sk","","security@antik.sk","antiksmartway.sk/.well-known/security.txt","","https://www.antik.jobs","","","cs, en sk,"
"aqt.sk","","security@shoptet.cz","aqt.sk/.well-known/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"aqt.sk","","security@shoptet.cz","aqt.sk/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"aqt.sk","","security@shoptet.cz","aqt.sk/.well-known/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"autode.sk","","security@bitly.com","autode.sk/security.txt","","","","https://bitly.com/security_pgp.txt",""
"autode.sk","","security@bitly.com","autode.sk/security.txt","","","","https://bitly.com/security_pgp.txt",""
"azzz.sk","","podpora@weby24.cz","azzz.sk/.well-known/security.txt","","","","",""
"azzz.sk","","podpora@weby24.cz","azzz.sk/.well-known/security.txt","","","","",""
"bart.sk","https://www.bart.sk/nahlasenie-problemu","abuse@bart.sk","bart.sk/.well-known/security.txt","","https://www.bart.sk/pridaj-sa","","",""
"bart.sk","https://www.bart.sk/nahlasenie-problemu","abuse@bart.sk","bart.sk/.well-known/security.txt","","https://www.bart.sk/pridaj-sa","","",""
"benulekaren.sk","","(michal.havelka@benulekaren.sk) (michal.masek@peckadesign.cz) (support@peckadesign.cz) Havelka Masek Michal PeckaDesign support","benulekaren.sk/.well-known/security.txt","","","","",""
"benulekaren.sk","","(michal.havelka@benulekaren.sk) (michal.masek@peckadesign.cz) (support@peckadesign.cz) Havelka Masek Michal PeckaDesign support","benulekaren.sk/security.txt","","","","",""
"benulekaren.sk","","(michal.havelka@benulekaren.sk) (michal.masek@peckadesign.cz) (support@peckadesign.cz) Havelka Masek Michal PeckaDesign support","benulekaren.sk/.well-known/security.txt","","","","",""
"bid.sk","https://www.totaljs.com/contact/","support@totaljs.com","bid.sk/.well-known/security.txt","","","","",""
"bid.sk","https://www.totaljs.com/contact/","support@totaljs.com","bid.sk/security.txt","","","","",""
"bid.sk","https://www.totaljs.com/contact/","support@totaljs.com","bid.sk/.well-known/security.txt","","","","",""
"blogspot.sk","https://g.co/vulnz","security@google.com","blogspot.sk/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"blogspot.sk","https://g.co/vulnz","security@google.com","blogspot.sk/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"bonsai-slovakia.sk","","security@floxcloud.net","bonsai-slovakia.sk/.well-known/security.txt","","","","","/security.txt HTTP/1.1  cs, de, en, es, sk skGET"
"bonsai-slovakia.sk","","security@floxcloud.net","bonsai-slovakia.sk/security.txt","","","","","/.well-known/security.txt HTTP/1.1  cs, de, en, es, sk skGET"
"bonsai-slovakia.sk","","security@floxcloud.net","bonsai-slovakia.sk/security.txt","","","","","/.well-known/security.txt HTTP/1.1  cs, de, en, es, sk skGET"
"budchlap.sk","https://www.simplia.cz","admin@simplia.cz","budchlap.sk/.well-known/security.txt","","","","","cs, en"
"budchlap.sk","https://www.simplia.cz","admin@simplia.cz","budchlap.sk/security.txt","","","","","cs, en"
"budchlap.sk","https://www.simplia.cz","admin@simplia.cz","budchlap.sk/security.txt","","","","","cs, en"
"budeakonebolo.sk","","security@shoptet.cz","budeakonebolo.sk/.well-known/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"budeakonebolo.sk","","security@shoptet.cz","budeakonebolo.sk/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"budeakonebolo.sk","","security@shoptet.cz","budeakonebolo.sk/.well-known/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
"bunker.bs8.sk","","lajcinko1@gmail.com","bunker.bs8.sk/.well-known/security.txt","","","","https://bunker.bs8.sk/pgp-key.txt","sk,en"
"bunker.bs8.sk","","lajcinko1@gmail.com","bunker.bs8.sk/.well-known/security.txt","","","","https://bunker.bs8.sk/pgp-key.txt","sk,en"
"canon.sk","","Product-Security@canon-europe.com","canon.sk/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"canon.sk","","appsec@canon-europe.com","canon.sk/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"chramec.sk","https://wexbo.com/contact/","security@wexbo.com","chramec.sk/.well-known/security.txt","","","","","cs en, sk,"
"chramec.sk","https://wexbo.com/contact/","security@wexbo.com","chramec.sk/.well-known/security.txt","","","","","cs en, sk,"
"coffeesheep.sk","","security@shoptet.cz","coffeesheep.sk/.well-known/security.txt","","https://kariera.shoptet.cz/","","","cs en,"
