host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"abi.erikorgu.ee","https://bugcrowd.com/intercom","security@intercom.com","abi.erikorgu.ee/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"bigbank.ee","https://ca.bigbank.eu/security","security@bigbank.eu","bigbank.ee/.well-known/security.txt","","https://jobs.bigbank.eu","https://ca.bigbank.eu/security","",""
"blog.zone.ee","ee ee, security taavi zone","","blog.zone.ee/.well-known/security.txt","","","","AE77 AF45 B771 Directory GPG Key Web or 4BAA 4BDC 7B52 348B 519E 2403 6047","ee en,"
"bmw.ee","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ee/.well-known/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"bmw.ee","https://hackerone.com/bmwgroup/ https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","cert@bmw.de","bmw.ee/security.txt","https://hackerone.com/bmwgroup/thanks https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","","/.well-known/security.txt HTTP/1.1  https://hackerone.com/bmwgroup?type=team&view_policy=true https://hackerone.com/bmwgroup?type=team&view_policy=trueGET https://www.bmwgroup.com/de/general/Security.html https://www.bmwgroup.com/en/general/Security.html","https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/general/security/cert.txt","en,de"
"canon.ee","","Product-Security@canon-europe.com","canon.ee/.well-known/security.txt","","","https://www.canon-europe.com/support/vulnerability-disclosure-policy/","","en"
"dagelijksekost.een.be","","infosec@vrt.be","dagelijksekost.een.be/.well-known/security.txt","","","https://www.vrt.be/en/responsible-disclosure-policy-english-version/","https://www.vrt.be/.well-known/infosec_at_vrt.be_pgp_pubkey.txt",""
"data.zone.ee","ee ee, security taavi zone","","data.zone.ee/.well-known/security.txt","","","","AE77 AF45 B771 Directory GPG Key Web or 4BAA 4BDC 7B52 348B 519E 2403 6047","ee en,"
"dpd.ee","/.well-known/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","dpd.ee/security.txt","","","","",""
"dpd.ee","/security.txt HTTP/1.1  https://www.trusted-introducer.org/directory/teams/cert-la-poste.html https://www.trusted-introducer.org/directory/teams/cert-la-poste.htmlGET","","dpd.ee/.well-known/security.txt","","","","",""
"elektrilevi.ee","","infoturve@elektrilevi.ee","elektrilevi.ee/security.txt","","","","","en, et"
"google.ee","https://g.co/vulnz","security@google.com","google.ee/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"hannespraks.ee","https://hackerone.com/automattic/reports/new","","hannespraks.ee/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"help.linktr.ee","https://bugcrowd.com/intercom","security@intercom.com","help.linktr.ee/.well-known/security.txt","https://bugcrowd.com/intercom/hall-of-fame","https://boards.greenhouse.io/intercom/jobs/1888872","https://www.bugcrowd.com/resource/standard-disclosure-terms/","","en"
"hlst.ee","","security@bitly.com","hlst.ee/security.txt","","","","https://bitly.com/security_pgp.txt",""
"hostinger.ee","https://hackerone.com/5093805e-4e52-474b-ba7f-5c04a7ba10e7/embedded_submissions/new<br>","security@hostinger.com<br>","hostinger.ee/.well-known/security.txt","","","https://www.hostinger.com/responsible-disclosure-policy","",""
"isikukood.ee","","martin@martinpaljak.net","isikukood.ee/security.txt","","","","",""
"lhv.ee","https://www.lhv.ee/en/security","security@lhv.ee","lhv.ee/.well-known/security.txt","","https://www.lhv.ee/en/careers","https://www.lhv.ee/en/security","","en"
"m.youtube.com.ee","https://g.co/vulnz","security@google.com","m.youtube.com.ee/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"m.youtube.ee","https://g.co/vulnz","security@google.com","m.youtube.ee/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"moodle.ria.ee","https://moodle.org/security/report/","","moodle.ria.ee/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"nns.ee","https://nns.ee/blog/contact/","","nns.ee/.well-known/security.txt","","","","https://keyserver.ubuntu.com/pks/lookup?op=get&search=0xfbcc0914013436273ff96298fe14255a6ae7241c","en,et"
"nrv.ee","","security@bitly.com","nrv.ee/security.txt","","","","https://bitly.com/security_pgp.txt",""
"rimi.ee","","info@rimibaltic.com","rimi.ee/.well-known/security.txt","","","","",""
"youtube.com.ee","https://g.co/vulnz","security@google.com","youtube.com.ee/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.ee","https://g.co/vulnz","security@google.com","youtube.ee/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"zone.ee","ee ee, security taavi zone","","zone.ee/.well-known/security.txt","","","","AE77 AF45 B771 Directory GPG Key Web or 4BAA 4BDC 7B52 348B 519E 2403 6047","ee en,"
