host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"alfafarmers.memberperks.us","https://support.abenity.com/support/tickets/new","","alfafarmers.memberperks.us/.well-known/security.txt","","","https://abenity.com/terms/privacy","https://abenity.com/pgp-key.txt","en"
"api.twitterstat.us","https://www.atlassian.com/trust/security/report-a-vulnerability","security@atlassian.com","api.twitterstat.us/.well-known/security.txt","","https://www.atlassian.com/company/careers/all-jobs?team=Security","https://www.atlassian.com/trust/security/report-a-vulnerability","https://security-static.prod.atl-paas.net/atlassian-security-public.asc","en"
"everythingyoulovetohate.us","https://hackerone.com/automattic/reports/new","","everythingyoulovetohate.us/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"form.jotform.us","https://www.jotform.com/bug-bounty/","","form.jotform.us/.well-known/security.txt","","https://www.jotform.com/jobs/","https://www.jotform.com/bug-bounty/#rule-and-guidelines","","en"
"goodsam.memberperks.us","https://support.abenity.com/support/tickets/new","","goodsam.memberperks.us/.well-known/security.txt","","","https://abenity.com/terms/privacy","https://abenity.com/pgp-key.txt","en"
"google.us","https://g.co/vulnz","security@google.com","google.us/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"msfb.memberperks.us","https://support.abenity.com/support/tickets/new","","msfb.memberperks.us/.well-known/security.txt","","","https://abenity.com/terms/privacy","https://abenity.com/pgp-key.txt","en"
"prmlr.us","","security@bitly.com","prmlr.us/security.txt","","","","https://bitly.com/security_pgp.txt",""
"register.shelby.tn.us","","matt.grayson@speakcreative.com","register.shelby.tn.us/.well-known/security.txt","","","","","en"
"sensiblenonsense.us","https://hackerone.com/automattic/reports/new","","sensiblenonsense.us/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"siriusxm.us","","security@bitly.com","siriusxm.us/security.txt","","","","https://bitly.com/security_pgp.txt",""
"spur.us","","devops@spur.us","spur.us/.well-known/security.txt","","","","","en"
"vspc.us","","security@bitly.com","vspc.us/security.txt","","","","https://bitly.com/security_pgp.txt",""
"yara.us","https://vdp.yara.com","","yara.us/.well-known/security.txt","","","","",""
