host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"akranes.is","","webmaster@stefna.is","akranes.is/.well-known/security.txt","","","","",""
"akureyri.is","","webmaster@stefna.is","akureyri.is/.well-known/security.txt","","","","",""
"arcg.is","","security@bitly.com","arcg.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"barnaheill.is","","webmaster@stefna.is","barnaheill.is/.well-known/security.txt","","","","",""
"bitly.is","","security@bitly.com","bitly.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"borgarbyggd.is","","webmaster@stefna.is","borgarbyggd.is/.well-known/security.txt","","","","",""
"djupivogur.is","","security@premis.is","djupivogur.is/security.txt","","https://jobs.50skills.com/premis","","https://premis.is/security.pub.txt","en is,"
"ferdamalastofa.is","","webmaster@stefna.is","ferdamalastofa.is/.well-known/security.txt","","","","",""
"fi.is","","webmaster@stefna.is","fi.is/.well-known/security.txt","","","","",""
"fjallabyggd.is","","webmaster@stefna.is","fjallabyggd.is/.well-known/security.txt","","","","",""
"fontana.is","","webmaster@stefna.is","fontana.is/.well-known/security.txt","","","","",""
"google.is","https://g.co/vulnz","security@google.com","google.is/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"her.is","","security@bitly.com","her.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"hunathing.is","","webmaster@stefna.is","hunathing.is/.well-known/security.txt","","","","",""
"isafjordur.is","","webmaster@stefna.is","isafjordur.is/.well-known/security.txt","","","","",""
"jafnretti.is","","webmaster@stefna.is","jafnretti.is/.well-known/security.txt","","","","",""
"jcp.is","","security@bitly.com","jcp.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"knb.is","","security@bitly.com","knb.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"kopavogur.is","","webmaster@stefna.is","kopavogur.is/.well-known/security.txt","","","","",""
"ll.is","","webmaster@stefna.is","ll.is/.well-known/security.txt","","","","",""
"lmi.is","","webmaster@stefna.is","lmi.is/.well-known/security.txt","","","","",""
"ma.is","","webmaster@stefna.is","ma.is/.well-known/security.txt","","","","",""
"mast.is","","webmaster@stefna.is","mast.is/.well-known/security.txt","","","","",""
"rud.is","","bob@rud.is","rud.is/.well-known/security.txt","","","","https://keybase.io/hrbrmstr/pgp_keys.asc?fingerprint=e5388172b81c210906f5e5605879179645de9399",""
"skimmth.is","","security@bitly.com","skimmth.is/security.txt","","","","https://bitly.com/security_pgp.txt",""
"skogur.is","","webmaster@stefna.is","skogur.is/.well-known/security.txt","","","","",""
"stefna.is","","webmaster@stefna.is","stefna.is/.well-known/security.txt","","","","",""
"sudurnesjabaer.is","","webmaster@stefna.is","sudurnesjabaer.is/.well-known/security.txt","","","","",""
"svgardur.is","","webmaster@stefna.is","svgardur.is/.well-known/security.txt","","","","",""
"vatnajokullnationalpark.is","","webmaster@stefna.is","vatnajokullnationalpark.is/.well-known/security.txt","","","","",""
"vatnajokulsthjodgardur.is","","webmaster@stefna.is","vatnajokulsthjodgardur.is/.well-known/security.txt","","","","",""
"visitakureyri.is","","webmaster@stefna.is","visitakureyri.is/.well-known/security.txt","","","","",""
"westfjords.is","","webmaster@stefna.is","westfjords.is/.well-known/security.txt","","","","",""
