host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"api.autovse.kz","","security@smf.kz","api.autovse.kz/.well-known/security.txt","","","","",""
"bankrbk.kz","https://t.me/rbk_bugbounty_bot","","bankrbk.kz/.well-known/security.txt","","","","",""
"bcc-invest.kz","","agalichev@bcc-invest.kz","bcc-invest.kz/.well-known/security.txt","","","","",""
"bcc-invest.kz","","agalichev@bcc-invest.kz","bcc-invest.kz/security.txt","","","","",""
"eubank.kz","","security@eubank.kz","eubank.kz/.well-known/security.txt","","","","","en, kz ru,"
"gitlab.astanait.edu.kz","https://moodle.org/security/report/","","gitlab.astanait.edu.kz/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"google.kz","https://g.co/vulnz","security@google.com","google.kz/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"kaz.nur.kz","","security@corp.nur.kz","kaz.nur.kz/.well-known/security.txt","","","","",""
"m.youtube.kz","https://g.co/vulnz","security@google.com","m.youtube.kz/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"neuvoo.kz","","raed@neuvoo.com","neuvoo.kz/security.txt","","","","",""
"nur.kz","","security@corp.nur.kz","nur.kz/.well-known/security.txt","","","","",""
"politics.nur.kz","","security@corp.nur.kz","politics.nur.kz/.well-known/security.txt","","","","",""
"prosports.kz","","alex@prosports.kz","prosports.kz/.well-known/security.txt","","","","",""
"ps.kz","","security@ps.kz","ps.kz/security.txt","","","","","ru,kk,en"
"webtotem.kz","","info@wtotem.com","webtotem.kz/.well-known/security.txt","","","https://wtotem.com/privacy","","en, kk pl, ru,"
"youtube.kz","https://g.co/vulnz","security@google.com","youtube.kz/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
